21.0948349821  6.03
18.3968019571  6.1
68.0568028983  5.56
15.28667534  6.17
29.3392483718  5.96
269.367971912  5.3
35.4807136682  5.43
61.7508632431  6.32
14.5815777576  7.08
8.76651963242  7.16
51.9815220234  6.92
13.9647081426  6.32
20.0491701844  7.58
12.3787831993  5.69
17.885588056  7.84
14.0529361099  6.61
35.5947201774  5.36
165.42271869  6.17
27.3307005728  8.2
28.2754296713  6.69
18.7083229281  8.48
6.82840897606  5.43
20.000154647  5.3
10.7489258115  6.1
39.8107825494  8.48
55.9093004199  7.58
17.885588056  5.82
17.1619734929  6.1
11.4536603158  6.46
19.9918038518  7.93
21.9680377039  6.1
21.8199018575  5.43
17.885588056  6.03
26.3180758781  6.1
29.9815334507  6.03
79.7903963943  5.62
13.2875675704  5.82
14.7536767556  6.1
26.5206734326  5.69
10.175988641  6.46
21.1082688702  7.33
18.6095656972  5.49
32.7659790527  6.32
84.786350428  5.96
41.5001847383  5.43
11.6297531723  5.49
5.37428136671  6.69
11.0132466353  5.36
11.7179811397  5.49
19.1331242522  5.36
9.18986864429  5.82
17.6219933883  5.43
49.0202574087  6.92
12.1587578981  5.62
8.76470424215  7.93
8.45826636392  5.43
28.4297378446  6.77
9.33945680285  5.76
40.3873505004  5.82
92.5119252774  5.56
18.7689569633  5.89
23.5539626471  5.89
80.7144300437  7.49
116.451839897  5.3
19.8186156196  5.3
12.091588458  7.49
48.8543307376  6.46
8.19067783756  6.69
23.34809739  7.24
23.34809739  7.49
26.6256029905  6.1
18.210542915  6.1
4.58131889509  6.92
133.305560121  6.03
37.3026393471  6.24
10.175988641  6.24
28.6559354727  6.54
18.2955031799  6.03
10.6606978442  5.36
41.4696861817  5.3
11.2332719365  6.17
22.5859965531  7.49
5.59466974595  5.89
24.9427362066  6.03
27.2838635038  5.62
24.8563236296  6.17
172.315392482  6.54
5.50644177864  6.32
11.05717908  6.03
17.7011444042  7.08
5.59466974595  5.96
45.0009833424  5.96
65.3050343212  6.03
7.53314348037  6.46
5.85899056983  6.03
35.2610514451  5.36
26.0232564976  5.89
