16.7066736122  6.03
34.2756576045  5.36
21.6187566152  6.39
17.9095512076  7.33
27.5169596149  7.58
12.7160827122  5.49
27.7711142533  5.56
144.136904651  6.1
155.121105042  7.33
115.797210164  7.49
20.8708158223  6.92
163.15856394  6.32
106.767095864  6.46
92.6629657482  6.24
22.0490041101  8.29
36.6814127954  6.32
19.0924595101  6.32
34.4328704022  6.03
23.2740294669  6.17
18.8680772722  5.96
388.989120149  5.76
17.7904616057  7.66
17.5827809584  6.24
12.3243214911  6.1
5.87569216034  6.77
23.9286591996  5.62
17.2941339048  5.62
3.63949442102  5.62
77.9811784474  6.32
18.0671270834  6.1
9.25231806971  6.32
18.6781874496  5.82
26.0515765859  5.49
88.2766197685  5.36
95.2215768001  7.49
7.50809109459  6.46
11.6195869868  6.17
1.14006509198  6.24
163.463912584  6.84
9.40698932104  5.62
12.3090722128  7.08
25.1464229953  6.1
4.209526967  6.84
18.0438900879  5.82
16.2862292248  7.49
45.3426397919  7.49
12.701196512  6.24
13.0323236979  5.76
7.5160788118  5.69
45.8839891716  7.58
1.2714993478  7.84
39.1129465282  6.46
7.80508894339  7.75
29.00921042  6.03
10.1716317044  6.17
35.9356504709  6.1
16.5469192681  5.82
27.0696474514  6.1
15.995766781  6.32
24.3334912307  5.43
18.2083644467  7.49
16.81160317  7.0
25.7585725957  6.24
7.34688443827  6.92
18.269724638  8.11
21.0984657627  8.02
13.9000802488  8.2
15.1229271373  8.29
