1.86971e-04 9.97035e-05 -5.39729e-04 -1.46707e-03 -2.43728e-03 -3.21986e-03 -3.58739e-03 -3.60444e-03 -3.26264e-03 -2.84280e-03 -2.43780e-03 -2.34324e-03 -2.44805e-03 -2.36416e-03 -1.81703e-03 -1.03614e-03 -6.10401e-04 -1.03321e-03 -2.02420e-03 -3.04017e-03 -3.35729e-03 -3.13097e-03 -2.89683e-03 -3.09830e-03 -3.56573e-03 -3.68498e-03 -3.07165e-03 -1.88071e-03 -6.89115e-04 5.80900e-05 3.84966e-04 5.28425e-04 2.49158e-04 -6.07127e-04 -1.92370e-03 -3.06074e-03 -3.31740e-03 -2.47062e-03 -1.01518e-03 8.54307e-05 4.06236e-04 8.72479e-05 -4.00162e-04 -5.83276e-04 -4.37778e-04 -2.69977e-04 -2.93853e-04 -2.92278e-04 -1.15906e-05 6.66470e-04 1.66964e-03 2.47741e-03 2.78025e-03 2.44944e-03 1.72441e-03 8.93555e-04 1.07839e-04 -5.84493e-04 -1.13165e-03 -1.38592e-03 -1.42385e-03 -1.33447e-03 -1.35629e-03 -1.44751e-03 -1.64731e-03 -1.42628e-03 -7.12344e-04 2.01932e-04 9.24709e-04 1.14407e-03 9.60280e-04 4.62189e-04
6.36265e-06 -1.87912e-04 -9.22354e-04 -1.98926e-03 -2.99082e-03 -3.83120e-03 -4.29583e-03 -4.40371e-03 -4.18588e-03 -3.79370e-03 -3.31597e-03 -3.00078e-03 -2.96170e-03 -2.80198e-03 -2.31935e-03 -1.49326e-03 -9.62942e-04 -1.16289e-03 -1.98151e-03 -2.95495e-03 -3.34419e-03 -3.19061e-03 -3.06055e-03 -3.30368e-03 -3.71416e-03 -3.64965e-03 -2.66716e-03 -1.20923e-03 7.91017e-05 6.93600e-04 8.29187e-04 7.09681e-04 4.41817e-04 -4.27179e-04 -1.88215e-03 -3.28620e-03 -3.67865e-03 -2.83049e-03 -1.11551e-03 2.90930e-04 5.17464e-04 7.30110e-05 -6.35887e-04 -9.72844e-04 -7.92463e-04 -6.40576e-04 -5.67559e-04 -5.71269e-04 -2.44856e-04 6.71257e-04 1.99115e-03 3.18372e-03 3.58588e-03 3.18219e-03 2.24126e-03 1.21471e-03 3.11751e-04 -3.63955e-04 -8.82708e-04 -1.10047e-03 -1.03595e-03 -8.54331e-04 -7.55101e-04 -8.44246e-04 -9.86100e-04 -7.55422e-04 -1.34264e-04 6.40306e-04 1.17166e-03 1.23260e-03 9.02562e-04 3.74603e-04
-2.46327e-04 -4.04809e-04 -1.05286e-03 -1.97887e-03 -2.89318e-03 -3.71887e-03 -4.27533e-03 -4.73586e-03 -4.81649e-03 -4.62436e-03 -3.98112e-03 -3.47212e-03 -3.16388e-03 -3.00309e-03 -2.56041e-03 -1.84907e-03 -1.15765e-03 -1.12656e-03 -1.71345e-03 -2.55801e-03 -3.13391e-03 -3.23067e-03 -3.30264e-03 -3.50032e-03 -3.70213e-03 -3.29198e-03 -2.02732e-03 -4.62313e-04 7.15620e-04 1.06817e-03 8.35386e-04 6.17406e-04 4.41970e-04 -9.34489e-05 -1.42515e-03 -2.82018e-03 -3.44339e-03 -2.70971e-03 -1.16346e-03 9.11430e-05 1.57168e-04 -5.96735e-04 -1.56926e-03 -1.88333e-03 -1.62490e-03 -1.21361e-03 -1.00951e-03 -9.73857e-04 -6.25873e-04 4.51700e-04 2.04958e-03 3.49772e-03 4.11953e-03 3.71471e-03 2.63686e-03 1.43041e-03 5.38935e-04 -4.95473e-05 -4.42859e-04 -6.14353e-04 -4.19593e-04 -1.35748e-04 5.72630e-05 1.47080e-05 -1.00348e-04 1.11522e-04 4.83205e-04 8.51107e-04 1.00897e-03 6.52195e-04 2.05535e-04 -2.10125e-04
-3.31731e-04 -3.13101e-04 -7.31851e-04 -1.41695e-03 -2.12408e-03 -2.91932e-03 -3.67891e-03 -4.55149e-03 -5.03519e-03 -5.03918e-03 -4.38187e-03 -3.46663e-03 -2.86611e-03 -2.62196e-03 -2.32108e-03 -1.75803e-03 -1.12440e-03 -8.66994e-04 -1.23943e-03 -2.13493e-03 -3.01294e-03 -3.49580e-03 -3.75410e-03 -3.89118e-03 -3.78445e-03 -3.02294e-03 -1.62070e-03 -1.29670e-04 7.32289e-04 6.56225e-04 1.56884e-04 -2.80321e-05 1.53515e-04 8.19115e-05 -8.06711e-04 -1.94086e-03 -2.62606e-03 -2.21757e-03 -1.11728e-03 -3.56828e-04 -7.69042e-04 -1.91652e-03 -2.95545e-03 -3.23587e-03 -2.61059e-03 -1.84541e-03 -1.37101e-03 -1.23722e-03 -8.57353e-04 1.99446e-04 1.93529e-03 3.55867e-03 4.26337e-03 3.91100e-03 2.77373e-03 1.56591e-03 7.59016e-04 2.06361e-04 -7.22188e-05 -1.51054e-04 2.64353e-05 2.35855e-04 4.17273e-04 5.05670e-04 4.30381e-04 6.04270e-04 7.22948e-04 5.47126e-04 3.86739e-05 -6.63454e-04 -1.19414e-03 -1.34785e-03
-2.07072e-04 -3.44312e-05 -1.41489e-04 -5.57752e-04 -1.10086e-03 -1.78485e-03 -2.75790e-03 -3.91945e-03 -4.73568e-03 -4.85752e-03 -4.01318e-03 -2.80629e-03 -1.89360e-03 -1.57352e-03 -1.48724e-03 -1.17104e-03 -7.37379e-04 -4.80261e-04 -8.33806e-04 -1.90597e-03 -3.13449e-03 -4.00811e-03 -4.29634e-03 -4.27588e-03 -3.80316e-03 -2.86983e-03 -1.62439e-03 -5.38189e-04 -1.07690e-04 -5.59513e-04 -1.14305e-03 -1.11269e-03 -4.89699e-04 -4.59140e-05 -2.62296e-04 -1.02038e-03 -1.58413e-03 -1.38851e-03 -7.45757e-04 -6.15520e-04 -1.49139e-03 -2.92245e-03 -4.14114e-03 -4.30900e-03 -3.39771e-03 -2.31115e-03 -1.54217e-03 -1.37008e-03 -1.00649e-03 -1.04234e-04 1.58318e-03 3.17772e-03 3.88751e-03 3.54501e-03 2.45395e-03 1.39982e-03 7.15255e-04 3.01513e-04 9.04262e-05 1.82700e-05 -6.87528e-05 -2.34042e-05 1.15126e-04 2.37219e-04 3.16336e-04 5.58487e-04 4.40127e-04 -2.36214e-04 -1.25720e-03 -2.31883e-03 -2.84384e-03 -2.70551e-03
-8.31698e-05 1.88603e-04 2.29105e-04 -4.06882e-06 -4.00064e-04 -1.01073e-03 -1.87682e-03 -2.89074e-03 -3.72480e-03 -3.73735e-03 -2.83582e-03 -1.48014e-03 -4.33235e-04 -1.52939e-04 -3.57612e-04 -4.11560e-04 -3.47939e-04 -3.86196e-04 -8.20696e-04 -2.08870e-03 -3.51675e-03 -4.49285e-03 -4.71150e-03 -4.28150e-03 -3.55393e-03 -2.69825e-03 -1.87804e-03 -1.48405e-03 -1.60366e-03 -2.16497e-03 -2.55052e-03 -2.23378e-03 -1.29381e-03 -4.24853e-04 -5.34554e-05 -3.72588e-04 -6.57294e-04 -3.65917e-04 -1.16519e-05 -2.90426e-04 -1.46859e-03 -3.10263e-03 -4.47039e-03 -4.59062e-03 -3.67561e-03 -2.41787e-03 -1.63715e-03 -1.43315e-03 -1.26850e-03 -5.52508e-04 8.51964e-04 2.26712e-03 2.94568e-03 2.58300e-03 1.70193e-03 8.37102e-04 3.99451e-04 2.25579e-04 -3.57493e-05 -2.32663e-04 -5.37409e-04 -7.62406e-04 -7.52664e-04 -6.08300e-04 -3.16455e-04 -7.43956e-05 -2.51212e-04 -1.11118e-03 -2.37255e-03 -3.57644e-03 -4.10039e-03 -3.69236e-03
-2.87990e-04 -1.09932e-04 -1.36388e-04 -2.34761e-04 -4.41384e-04 -7.66705e-04 -1.22973e-03 -1.70311e-03 -1.93386e-03 -1.66875e-03 -7.97848e-04 2.05824e-04 9.37516e-04 9.62541e-04 4.28905e-04 -2.95411e-05 -3.60974e-04 -7.30411e-04 -1.40044e-03 -2.74032e-03 -3.97840e-03 -4.53897e-03 -4.28592e-03 -3.48534e-03 -2.71241e-03 -2.23395e-03 -2.16203e-03 -2.37894e-03 -2.85206e-03 -3.39387e-03 -3.46464e-03 -2.84848e-03 -1.77340e-03 -7.72815e-04 -1.16467e-04 -5.22623e-05 8.92539e-05 5.57402e-04 9.10150e-04 6.39532e-04 -5.22452e-04 -2.19916e-03 -3.60842e-03 -3.85617e-03 -3.21409e-03 -2.22853e-03 -1.56459e-03 -1.50653e-03 -1.51815e-03 -1.13809e-03 -1.92325e-04 9.90615e-04 1.52492e-03 1.26896e-03 5.94501e-04 7.42189e-05 -6.75594e-05 -2.04369e-04 -4.30094e-04 -8.60230e-04 -1.27168e-03 -1.65422e-03 -1.70101e-03 -1.53667e-03 -1.23466e-03 -8.42897e-04 -8.97619e-04 -1.64965e-03 -2.79214e-03 -3.88705e-03 -4.27252e-03 -3.82428e-03
-1.07881e-03 -1.23267e-03 -1.31013e-03 -1.32363e-03 -1.26727e-03 -1.04490e-03 -6.93347e-04 -2.19645e-04 3.70065e-04 9.97066e-04 1.52063e-03 1.87194e-03 1.76278e-03 1.29837e-03 3.97130e-04 -4.11895e-04 -1.10610e-03 -1.79828e-03 -2.66511e-03 -3.61856e-03 -4.32170e-03 -4.23262e-03 -3.38459e-03 -2.35084e-03 -1.61668e-03 -1.57510e-03 -2.10094e-03 -2.85358e-03 -3.44078e-03 -3.66899e-03 -3.40572e-03 -2.59472e-03 -1.61274e-03 -8.03373e-04 -3.91479e-04 -1.94125e-04 2.81536e-04 1.03924e-03 1.69077e-03 1.73449e-03 8.32414e-04 -6.97154e-04 -2.01902e-03 -2.61671e-03 -2.41941e-03 -1.83196e-03 -1.52580e-03 -1.69682e-03 -2.02934e-03 -2.00905e-03 -1.43477e-03 -6.10858e-04 -1.70637e-04 -2.29774e-04 -5.19390e-04 -7.10795e-04 -7.41082e-04 -7.94076e-04 -1.10912e-03 -1.61075e-03 -1.98589e-03 -2.32205e-03 -2.32470e-03 -2.21922e-03 -1.96806e-03 -1.62092e-03 -1.50372e-03 -1.86990e-03 -2.56517e-03 -3.21145e-03 -3.41949e-03 -3.06117e-03
-2.31779e-03 -2.77864e-03 -2.96183e-03 -2.82177e-03 -2.36097e-03 -1.55086e-03 -2.96874e-04 1.25229e-03 2.67111e-03 3.57925e-03 3.61138e-03 2.91072e-03 1.78621e-03 6.26556e-04 -3.94265e-04 -1.25318e-03 -2.12452e-03 -3.04055e-03 -3.91699e-03 -4.44164e-03 -4.48908e-03 -3.69090e-03 -2.36294e-03 -1.15540e-03 -6.82943e-04 -9.93987e-04 -1.84774e-03 -2.70068e-03 -3.06212e-03 -2.95379e-03 -2.32957e-03 -1.54156e-03 -9.52091e-04 -7.74664e-04 -8.39501e-04 -7.55559e-04 -1.86269e-04 8.36445e-04 1.79842e-03 2.13074e-03 1.71315e-03 6.62810e-04 -6.09920e-04 -1.34966e-03 -1.56170e-03 -1.51907e-03 -1.60039e-03 -2.06692e-03 -2.64769e-03 -2.93220e-03 -2.68172e-03 -2.18003e-03 -1.74119e-03 -1.57296e-03 -1.47057e-03 -1.40239e-03 -1.33831e-03 -1.57489e-03 -1.93607e-03 -2.37582e-03 -2.48290e-03 -2.53730e-03 -2.40341e-03 -2.47440e-03 -2.52715e-03 -2.29322e-03 -2.10644e-03 -1.96169e-03 -2.00513e-03 -2.11025e-03 -2.06554e-03 -1.87205e-03
-3.64688e-03 -4.20377e-03 -4.32637e-03 -3.97482e-03 -3.25435e-03 -2.09581e-03 -2.28341e-04 2.03190e-03 4.02702e-03 4.94700e-03 4.43069e-03 2.79653e-03 9.11686e-04 -5.25386e-04 -1.56564e-03 -2.23583e-03 -3.02706e-03 -3.96453e-03 -4.69451e-03 -4.88674e-03 -4.34800e-03 -3.32106e-03 -1.92193e-03 -9.03843e-04 -5.91312e-04 -1.02640e-03 -1.60748e-03 -2.07188e-03 -2.02336e-03 -1.50663e-03 -7.45404e-04 -2.33399e-04 -2.41227e-04 -8.18065e-04 -1.48646e-03 -1.93122e-03 -1.48281e-03 -3.43705e-04 7.77308e-04 1.63031e-03 1.61662e-03 1.04049e-03 -2.45261e-05 -7.42688e-04 -1.12180e-03 -1.43476e-03 -1.80040e-03 -2.48119e-03 -3.22078e-03 -3.66751e-03 -3.77110e-03 -3.42344e-03 -3.00838e-03 -2.56739e-03 -2.11499e-03 -1.80026e-03 -1.80755e-03 -2.15733e-03 -2.59666e-03 -2.89564e-03 -2.69960e-03 -2.42018e-03 -2.25339e-03 -2.43038e-03 -2.77309e-03 -2.94966e-03 -2.69639e-03 -2.20566e-03 -1.73368e-03 -1.28157e-03 -1.03108e-03 -9.30974e-04
-4.37588e-03 -4.88846e-03 -4.68095e-03 -4.19274e-03 -3.41399e-03 -2.30652e-03 -5.78339e-04 1.72570e-03 3.78886e-03 4.59244e-03 3.64683e-03 1.56770e-03 -4.92612e-04 -1.85312e-03 -2.37154e-03 -2.60935e-03 -3.06053e-03 -3.97836e-03 -4.67881e-03 -4.80838e-03 -4.22208e-03 -3.26937e-03 -2.32700e-03 -1.68112e-03 -1.62121e-03 -1.62783e-03 -1.61896e-03 -1.31282e-03 -7.62367e-04 4.53464e-05 7.46931e-04 8.72977e-04 1.27404e-04 -1.12458e-03 -2.55597e-03 -3.56983e-03 -3.38592e-03 -2.33665e-03 -9.48906e-04 2.55592e-04 6.32477e-04 3.86843e-04 -3.31009e-04 -8.02843e-04 -1.25867e-03 -1.56598e-03 -1.98721e-03 -2.73524e-03 -3.50153e-03 -4.07250e-03 -4.34844e-03 -4.19669e-03 -3.88852e-03 -3.18593e-03 -2.53706e-03 -2.07933e-03 -2.07138e-03 -2.44718e-03 -2.92123e-03 -3.13129e-03 -2.61117e-03 -2.04769e-03 -1.86257e-03 -2.22098e-03 -2.85694e-03 -3.27090e-03 -3.03101e-03 -2.46050e-03 -1.73309e-03 -1.18913e-03 -9.15166e-04 -7.86586e-04
-4.38027e-03 -4.49200e-03 -3.97949e-03 -3.34356e-03 -2.87305e-03 -2.39514e-03 -1.31227e-03 3.04130e-04 2.01201e-03 2.53132e-03 1.49225e-03 -4.95030e-04 -2.26813e-03 -2.87200e-03 -2.51497e-03 -2.17171e-03 -2.24918e-03 -3.10829e-03 -3.98410e-03 -4.33508e-03 -4.07800e-03 -3.67470e-03 -3.37572e-03 -3.37052e-03 -3.38371e-03 -2.98374e-03 -2.04063e-03 -8.27187e-04 2.86180e-04 1.24218e-03 1.69574e-03 1.25161e-03 7.47008e-05 -1.90236e-03 -3.90052e-03 -5.23680e-03 -5.30612e-03 -4.26876e-03 -2.70684e-03 -1.28882e-03 -6.87294e-04 -7.79295e-04 -1.23459e-03 -1.51744e-03 -1.66317e-03 -1.85192e-03 -2.21122e-03 -2.80718e-03 -3.49252e-03 -4.07823e-03 -4.43399e-03 -4.50965e-03 -4.26516e-03 -3.61864e-03 -2.79528e-03 -2.08823e-03 -1.94364e-03 -2.28884e-03 -2.72110e-03 -2.70473e-03 -2.18222e-03 -1.44623e-03 -1.21759e-03 -1.75195e-03 -2.43730e-03 -2.83385e-03 -2.71781e-03 -2.28446e-03 -1.90753e-03 -1.65329e-03 -1.62316e-03 -1.57066e-03
-3.77881e-03 -3.38317e-03 -2.50007e-03 -1.88017e-03 -1.91856e-03 -2.31044e-03 -2.36691e-03 -1.77771e-03 -8.90015e-04 -6.51780e-04 -1.55088e-03 -3.01216e-03 -3.92426e-03 -3.56900e-03 -2.47112e-03 -1.35695e-03 -1.23040e-03 -1.93541e-03 -2.94388e-03 -3.65897e-03 -4.00925e-03 -4.28330e-03 -4.75301e-03 -5.13075e-03 -5.11187e-03 -4.20109e-03 -2.62805e-03 -7.07946e-04 7.95848e-04 1.75468e-03 1.98347e-03 1.29506e-03 -3.28347e-04 -2.71705e-03 -5.11680e-03 -6.75434e-03 -6.81039e-03 -5.64855e-03 -3.85190e-03 -2.33738e-03 -1.70457e-03 -1.87610e-03 -2.15128e-03 -2.21357e-03 -2.03610e-03 -1.97689e-03 -2.03824e-03 -2.53263e-03 -3.05653e-03 -3.47691e-03 -3.84940e-03 -4.11886e-03 -4.21030e-03 -3.61326e-03 -2.77782e-03 -1.94587e-03 -1.54558e-03 -1.76644e-03 -1.94163e-03 -1.79397e-03 -1.31740e-03 -7.81003e-04 -5.90541e-04 -9.64011e-04 -1.44897e-03 -1.69144e-03 -1.55851e-03 -1.43377e-03 -1.71955e-03 -2.21165e-03 -2.63373e-03 -2.73535e-03
-2.86658e-03 -2.00245e-03 -8.29757e-04 -3.58480e-04 -8.61921e-04 -2.11923e-03 -3.33358e-03 -3.84427e-03 -3.78866e-03 -3.95226e-03 -4.74218e-03 -5.48414e-03 -5.58963e-03 -4.45519e-03 -2.63363e-03 -1.04861e-03 -6.88407e-04 -1.37460e-03 -2.45277e-03 -3.46094e-03 -4.11294e-03 -4.89951e-03 -5.65863e-03 -6.23705e-03 -6.13108e-03 -4.95007e-03 -3.07050e-03 -9.78001e-04 6.44722e-04 1.55299e-03 1.64618e-03 6.70184e-04 -1.11436e-03 -3.55913e-03 -6.01761e-03 -7.52399e-03 -7.48341e-03 -6.08582e-03 -4.23542e-03 -2.77703e-03 -2.28801e-03 -2.48907e-03 -2.71856e-03 -2.51252e-03 -2.00137e-03 -1.65677e-03 -1.59451e-03 -1.83217e-03 -2.13662e-03 -2.18983e-03 -2.57670e-03 -2.97713e-03 -3.25800e-03 -2.95055e-03 -2.24147e-03 -1.36234e-03 -9.07274e-04 -8.23964e-04 -8.71582e-04 -6.46646e-04 -1.73605e-04 1.24822e-04 1.75770e-04 -1.08328e-04 -1.90419e-04 -3.57312e-05 1.43674e-04 -1.09181e-04 -1.05137e-03 -2.36553e-03 -3.40780e-03 -3.73125e-03
-2.05677e-03 -9.92339e-04 2.46445e-04 6.07134e-04 -3.20243e-04 -2.21190e-03 -4.11687e-03 -5.48860e-03 -6.22101e-03 -6.72983e-03 -7.46372e-03 -7.87487e-03 -7.37232e-03 -5.78692e-03 -3.57131e-03 -1.81591e-03 -1.27964e-03 -1.83555e-03 -2.83009e-03 -3.77234e-03 -4.49420e-03 -5.14244e-03 -5.83401e-03 -6.27880e-03 -5.96537e-03 -4.78489e-03 -3.12487e-03 -1.23323e-03 8.01025e-05 6.91145e-04 6.52058e-04 -4.21096e-04 -2.25502e-03 -4.58628e-03 -6.75834e-03 -8.03544e-03 -7.67937e-03 -6.17578e-03 -4.38970e-03 -3.20761e-03 -2.86316e-03 -3.07421e-03 -3.00572e-03 -2.33397e-03 -1.32962e-03 -8.21064e-04 -5.76913e-04 -6.27480e-04 -6.01787e-04 -4.46306e-04 -6.72696e-04 -1.06334e-03 -1.55489e-03 -1.54348e-03 -1.09380e-03 -4.74439e-04 -7.76340e-05 1.13042e-04 2.82859e-04 7.42169e-04 1.19323e-03 1.29941e-03 1.09610e-03 8.11051e-04 9.44960e-04 1.37961e-03 1.71692e-03 1.32107e-03 -7.17200e-05 -1.95591e-03 -3.42454e-03 -3.93506e-03
-1.53534e-03 -4.41614e-04 5.99989e-04 7.39705e-04 -3.98891e-04 -2.41421e-03 -4.70987e-03 -6.50184e-03 -7.54699e-03 -8.50645e-03 -9.33489e-03 -9.75535e-03 -9.20749e-03 -7.52102e-03 -5.36474e-03 -3.51389e-03 -2.80265e-03 -3.09881e-03 -3.73850e-03 -4.30077e-03 -4.64725e-03 -4.78406e-03 -5.02333e-03 -4.97955e-03 -4.57030e-03 -3.68476e-03 -2.51852e-03 -1.37150e-03 -6.56481e-04 -4.92960e-04 -9.24011e-04 -2.04753e-03 -3.84483e-03 -5.92787e-03 -7.68903e-03 -8.41724e-03 -7.84462e-03 -6.35435e-03 -4.85337e-03 -3.87956e-03 -3.75836e-03 -3.76943e-03 -3.14963e-03 -1.85911e-03 -4.78525e-04 3.65952e-04 7.55088e-04 8.35779e-04 1.04740e-03 1.40624e-03 1.50512e-03 1.19120e-03 5.84628e-04 4.13928e-04 3.30710e-04 4.21269e-04 6.14022e-04 7.51277e-04 1.16368e-03 1.90620e-03 2.45435e-03 2.51015e-03 2.06983e-03 1.58828e-03 1.56969e-03 2.04466e-03 2.50822e-03 2.17629e-03 7.88507e-04 -9.99382e-04 -2.61194e-03 -3.25956e-03
-1.24156e-03 -4.62036e-04 1.70852e-04 -4.72669e-05 -1.29098e-03 -3.24998e-03 -5.34519e-03 -6.96692e-03 -8.16986e-03 -9.18114e-03 -1.02809e-02 -1.10050e-02 -1.08660e-02 -9.46518e-03 -7.49750e-03 -5.71845e-03 -4.71967e-03 -4.53639e-03 -4.69542e-03 -4.74660e-03 -4.40839e-03 -3.85473e-03 -3.24434e-03 -2.83837e-03 -2.36109e-03 -1.82580e-03 -1.45065e-03 -1.25305e-03 -1.28422e-03 -1.77160e-03 -2.78605e-03 -4.23150e-03 -5.97921e-03 -7.63316e-03 -8.81027e-03 -9.07786e-03 -8.39231e-03 -7.19413e-03 -5.99190e-03 -5.50088e-03 -5.34588e-03 -4.93177e-03 -3.68324e-03 -1.69640e-03 1.57054e-04 1.39448e-03 1.91360e-03 2.00268e-03 2.34344e-03 2.88167e-03 3.18474e-03 3.03783e-03 2.69998e-03 2.29016e-03 1.74575e-03 1.31797e-03 1.00038e-03 1.07865e-03 1.77383e-03 2.88800e-03 3.73128e-03 3.80878e-03 3.09701e-03 2.25495e-03 1.88010e-03 2.03676e-03 2.44705e-03 2.42667e-03 1.59745e-03 2.90634e-04 -9.77996e-04 -1.66587e-03
-1.20302e-03 -9.12659e-04 -9.11921e-04 -1.46512e-03 -2.73293e-03 -4.35887e-03 -5.87922e-03 -7.03716e-03 -7.84168e-03 -8.79953e-03 -1.01006e-02 -1.12522e-02 -1.16833e-02 -1.09566e-02 -9.27611e-03 -7.45050e-03 -6.14558e-03 -5.52250e-03 -5.12656e-03 -4.57425e-03 -3.54972e-03 -2.34922e-03 -1.02746e-03 -2.35132e-04 1.73232e-04 9.62240e-05 -3.27687e-04 -8.55735e-04 -1.77160e-03 -2.95328e-03 -4.60105e-03 -6.39157e-03 -8.02171e-03 -9.28005e-03 -9.87478e-03 -9.76472e-03 -8.96626e-03 -8.14510e-03 -7.59560e-03 -7.36649e-03 -7.15479e-03 -6.31575e-03 -4.51017e-03 -1.97341e-03 3.10777e-04 1.68603e-03 2.29593e-03 2.35243e-03 2.66588e-03 3.23714e-03 3.68342e-03 3.97352e-03 3.86302e-03 3.42481e-03 2.76631e-03 1.83082e-03 1.17364e-03 1.16669e-03 2.13107e-03 3.67252e-03 4.80659e-03 4.88314e-03 4.04823e-03 2.81826e-03 1.94765e-03 1.67667e-03 1.98009e-03 2.24728e-03 2.11600e-03 1.69795e-03 1.07341e-03 3.97622e-04
-1.40069e-03 -1.69455e-03 -2.19909e-03 -3.14734e-03 -4.40198e-03 -5.67014e-03 -6.46322e-03 -6.83928e-03 -7.00235e-03 -7.65403e-03 -8.98126e-03 -1.06895e-02 -1.17768e-02 -1.16656e-02 -1.03991e-02 -8.49471e-03 -6.97165e-03 -5.90636e-03 -5.11783e-03 -4.14923e-03 -2.64869e-03 -9.08342e-04 8.11313e-04 1.83066e-03 2.17814e-03 1.70957e-03 6.60297e-04 -6.31513e-04 -2.09994e-03 -3.75869e-03 -5.73412e-03 -7.63338e-03 -9.15824e-03 -9.95789e-03 -1.01227e-02 -9.76143e-03 -9.13733e-03 -8.83654e-03 -8.71648e-03 -8.77775e-03 -8.54926e-03 -7.49014e-03 -5.30391e-03 -2.64954e-03 -2.67076e-04 1.13726e-03 1.60615e-03 1.50997e-03 1.72701e-03 2.26172e-03 2.99559e-03 3.73683e-03 4.12197e-03 4.16836e-03 3.48753e-03 2.39152e-03 1.45772e-03 1.43513e-03 2.62816e-03 4.34882e-03 5.64066e-03 5.82423e-03 4.74570e-03 3.31176e-03 2.00117e-03 1.44011e-03 1.56187e-03 2.07222e-03 2.59743e-03 3.02072e-03 2.96135e-03 2.49767e-03
-1.85216e-03 -2.56535e-03 -3.57223e-03 -4.74774e-03 -5.97521e-03 -6.75762e-03 -6.83865e-03 -6.39136e-03 -5.81697e-03 -6.06526e-03 -7.39449e-03 -9.48448e-03 -1.10799e-02 -1.14127e-02 -1.04537e-02 -8.71286e-03 -7.15452e-03 -5.95132e-03 -4.91388e-03 -3.71575e-03 -1.93232e-03 4.65859e-06 1.91984e-03 3.14555e-03 3.42744e-03 2.76627e-03 1.36583e-03 -2.81796e-04 -2.06383e-03 -3.92604e-03 -5.80790e-03 -7.52568e-03 -8.73566e-03 -9.17151e-03 -9.07169e-03 -8.76488e-03 -8.61721e-03 -8.71084e-03 -9.01650e-03 -9.16503e-03 -9.04913e-03 -7.96376e-03 -5.93632e-03 -3.51814e-03 -1.34819e-03 -6.25458e-05 2.57354e-04 1.19986e-04 1.13996e-04 6.42803e-04 1.60008e-03 2.83326e-03 3.99728e-03 4.54388e-03 4.14632e-03 3.08081e-03 2.15487e-03 2.06582e-03 3.13648e-03 4.78876e-03 5.94393e-03 6.05972e-03 4.97948e-03 3.51735e-03 2.29888e-03 1.64155e-03 1.64079e-03 2.17906e-03 2.99979e-03 3.85312e-03 4.33942e-03 4.02817e-03
