-3.63301e+00 -4.05779e+00 -3.82686e+00 -3.08717e+00 -2.18853e+00 -1.39871e+00 -8.90800e-01 -7.49569e-01 -1.04179e+00 -1.81855e+00 -2.93949e+00 -4.02825e+00 -4.67665e+00 -4.72573e+00 -4.21119e+00 -3.39605e+00 -2.58560e+00 -2.08515e+00 -1.93049e+00 -1.84383e+00 -1.58637e+00 -1.13423e+00 -7.46425e-01 -7.17305e-01 -1.16598e+00 -2.03069e+00 -2.97727e+00 -3.58656e+00 -3.65933e+00 -3.31111e+00 -2.92702e+00 -2.78941e+00 -2.79770e+00 -2.68525e+00 -2.37864e+00 -1.87436e+00 -1.14490e+00 -1.23425e-01 1.09525e+00 1.89396e+00 1.80780e+00 7.94115e-01 -5.65986e-01 -1.63787e+00 -2.25067e+00 -2.66289e+00 -3.19334e+00 -3.94880e+00 -4.79049e+00 -5.47642e+00 -6.00632e+00 -6.27983e+00 -6.18999e+00 -5.73345e+00 -5.02931e+00 -4.34068e+00 -3.91041e+00 -3.78876e+00 -3.82279e+00 -3.79120e+00 -3.71554e+00 -3.81196e+00 -4.14656e+00 -4.49497e+00 -4.36754e+00 -3.51371e+00 -2.24271e+00 -1.14254e+00 -6.06848e-01 -5.56201e-01 -6.30824e-01
-4.00289e+00 -4.52099e+00 -4.29321e+00 -3.47206e+00 -2.52149e+00 -1.74054e+00 -1.32492e+00 -1.32594e+00 -1.75440e+00 -2.71673e+00 -4.11516e+00 -5.57502e+00 -6.54091e+00 -6.66997e+00 -5.96830e+00 -4.77439e+00 -3.53123e+00 -2.68009e+00 -2.36417e+00 -2.22159e+00 -1.92526e+00 -1.45479e+00 -1.10465e+00 -1.18319e+00 -1.85605e+00 -3.01399e+00 -4.22216e+00 -4.92381e+00 -4.86290e+00 -4.13498e+00 -3.28318e+00 -2.77491e+00 -2.60089e+00 -2.50035e+00 -2.33481e+00 -2.00313e+00 -1.33993e+00 -8.31881e-02 1.62612e+00 2.84122e+00 2.81605e+00 1.43263e+00 -5.44308e-01 -2.14254e+00 -3.01371e+00 -3.47078e+00 -3.93366e+00 -4.57949e+00 -5.35873e+00 -6.05635e+00 -6.66652e+00 -6.98239e+00 -6.82655e+00 -6.18371e+00 -5.29362e+00 -4.54685e+00 -4.21240e+00 -4.26520e+00 -4.47583e+00 -4.56165e+00 -4.52916e+00 -4.56903e+00 -4.75564e+00 -4.95463e+00 -4.65514e+00 -3.64967e+00 -2.30207e+00 -1.17980e+00 -6.39931e-01 -5.75266e-01 -6.06490e-01
-4.08237e+00 -4.67698e+00 -4.48521e+00 -3.65138e+00 -2.74338e+00 -2.10017e+00 -1.88399e+00 -2.08150e+00 -2.64370e+00 -3.67147e+00 -5.16156e+00 -6.77042e+00 -7.84868e+00 -7.93657e+00 -7.02200e+00 -5.52360e+00 -4.02432e+00 -3.02287e+00 -2.63878e+00 -2.51183e+00 -2.28193e+00 -1.90214e+00 -1.68655e+00 -1.90853e+00 -2.73596e+00 -4.06007e+00 -5.40197e+00 -6.13110e+00 -5.99113e+00 -5.02656e+00 -3.76941e+00 -2.77575e+00 -2.21157e+00 -1.98054e+00 -1.97273e+00 -1.96564e+00 -1.56438e+00 -3.01249e-01 1.67325e+00 3.22698e+00 3.31548e+00 1.71287e+00 -7.11081e-01 -2.71028e+00 -3.74393e+00 -4.09864e+00 -4.28083e+00 -4.60765e+00 -5.07481e+00 -5.59212e+00 -6.13081e+00 -6.41742e+00 -6.24698e+00 -5.58348e+00 -4.78821e+00 -4.29172e+00 -4.28006e+00 -4.61299e+00 -4.98477e+00 -5.08551e+00 -4.88544e+00 -4.62060e+00 -4.43253e+00 -4.29220e+00 -3.81411e+00 -2.89539e+00 -1.85159e+00 -1.09456e+00 -8.25922e-01 -8.66621e-01 -8.39806e-01
-4.20890e+00 -4.82137e+00 -4.59487e+00 -3.69480e+00 -2.77695e+00 -2.30950e+00 -2.37098e+00 -2.78833e+00 -3.43858e+00 -4.39322e+00 -5.75320e+00 -7.22488e+00 -8.13387e+00 -8.00413e+00 -6.88069e+00 -5.27420e+00 -3.80136e+00 -2.92423e+00 -2.66610e+00 -2.67544e+00 -2.63119e+00 -2.45645e+00 -2.43119e+00 -2.78106e+00 -3.64367e+00 -4.89901e+00 -6.14799e+00 -6.83002e+00 -6.71371e+00 -5.77826e+00 -4.36192e+00 -3.00354e+00 -2.01846e+00 -1.54377e+00 -1.61358e+00 -1.96371e+00 -1.96267e+00 -9.61021e-01 9.64607e-01 2.68630e+00 2.98312e+00 1.46580e+00 -9.87448e-01 -3.04587e+00 -4.06666e+00 -4.29108e+00 -4.18703e+00 -4.13402e+00 -4.23078e+00 -4.47589e+00 -4.81089e+00 -4.96792e+00 -4.78219e+00 -4.27194e+00 -3.83783e+00 -3.86337e+00 -4.35600e+00 -5.00446e+00 -5.42964e+00 -5.34479e+00 -4.76822e+00 -3.95010e+00 -3.15042e+00 -2.57767e+00 -2.03004e+00 -1.45579e+00 -1.05033e+00 -9.37036e-01 -1.13365e+00 -1.36365e+00 -1.29851e+00
-4.44601e+00 -5.07216e+00 -4.74911e+00 -3.71663e+00 -2.71525e+00 -2.36812e+00 -2.68742e+00 -3.28360e+00 -3.95692e+00 -4.76247e+00 -5.83544e+00 -6.95201e+00 -7.51864e+00 -7.09523e+00 -5.81685e+00 -4.31530e+00 -3.13419e+00 -2.57797e+00 -2.53640e+00 -2.71013e+00 -2.87536e+00 -2.96389e+00 -3.15965e+00 -3.59685e+00 -4.34229e+00 -5.30743e+00 -6.24342e+00 -6.79795e+00 -6.79186e+00 -6.11592e+00 -4.86416e+00 -3.40581e+00 -2.14190e+00 -1.42529e+00 -1.46437e+00 -2.05115e+00 -2.46814e+00 -1.92469e+00 -3.65019e-01 1.26612e+00 1.76242e+00 6.58043e-01 -1.28897e+00 -2.94916e+00 -3.74916e+00 -3.89612e+00 -3.75180e+00 -3.57019e+00 -3.44682e+00 -3.46104e+00 -3.54772e+00 -3.50200e+00 -3.25419e+00 -2.92786e+00 -2.92088e+00 -3.54834e+00 -4.57191e+00 -5.51615e+00 -5.91074e+00 -5.52669e+00 -4.47364e+00 -3.05204e+00 -1.64010e+00 -6.45207e-01 -1.05896e-01 6.19011e-03 -3.11813e-01 -8.86915e-01 -1.52682e+00 -1.91946e+00 -1.83573e+00
-4.52890e+00 -5.12907e+00 -4.74673e+00 -3.68889e+00 -2.72435e+00 -2.49264e+00 -2.93895e+00 -3.60245e+00 -4.23080e+00 -4.87589e+00 -5.69889e+00 -6.47404e+00 -6.68587e+00 -5.98963e+00 -4.67942e+00 -3.40545e+00 -2.59806e+00 -2.36020e+00 -2.45367e+00 -2.71125e+00 -3.02341e+00 -3.37945e+00 -3.76476e+00 -4.21846e+00 -4.70725e+00 -5.20499e+00 -5.68307e+00 -6.03600e+00 -6.15956e+00 -5.87901e+00 -5.08717e+00 -3.88472e+00 -2.60175e+00 -1.66093e+00 -1.44786e+00 -1.94328e+00 -2.54080e+00 -2.49264e+00 -1.52952e+00 -3.08695e-01 1.78365e-01 -4.28726e-01 -1.57416e+00 -2.51239e+00 -2.92254e+00 -3.05224e+00 -3.15503e+00 -3.23696e+00 -3.21841e+00 -3.17916e+00 -3.09364e+00 -2.89134e+00 -2.53238e+00 -2.27302e+00 -2.52994e+00 -3.55552e+00 -4.95734e+00 -6.12826e+00 -6.49963e+00 -5.84940e+00 -4.39424e+00 -2.51071e+00 -7.00948e-01 5.38979e-01 9.89327e-01 7.06479e-01 -1.28701e-01 -1.15177e+00 -2.00892e+00 -2.40981e+00 -2.25314e+00
-4.06910e+00 -4.60481e+00 -4.30423e+00 -3.48189e+00 -2.79446e+00 -2.74586e+00 -3.22264e+00 -3.83601e+00 -4.37690e+00 -4.91083e+00 -5.56666e+00 -6.06324e+00 -6.00077e+00 -5.17109e+00 -4.01094e+00 -3.09453e+00 -2.64306e+00 -2.60232e+00 -2.70264e+00 -2.92145e+00 -3.27214e+00 -3.74081e+00 -4.17038e+00 -4.47166e+00 -4.57176e+00 -4.59226e+00 -4.64218e+00 -4.79820e+00 -5.03693e+00 -5.19861e+00 -5.03887e+00 -4.36533e+00 -3.29817e+00 -2.17712e+00 -1.50507e+00 -1.53664e+00 -1.95085e+00 -2.18429e+00 -1.88624e+00 -1.34716e+00 -1.19016e+00 -1.49643e+00 -1.85018e+00 -1.88877e+00 -1.76421e+00 -1.89534e+00 -2.40358e+00 -3.01534e+00 -3.41540e+00 -3.61865e+00 -3.60797e+00 -3.38638e+00 -2.97055e+00 -2.69031e+00 -2.99873e+00 -4.13105e+00 -5.65681e+00 -6.85691e+00 -7.13222e+00 -6.29144e+00 -4.66591e+00 -2.69465e+00 -9.00456e-01 2.32277e-01 5.38016e-01 1.17159e-01 -7.99190e-01 -1.79921e+00 -2.48597e+00 -2.68051e+00 -2.38908e+00
-3.06516e+00 -3.51879e+00 -3.46623e+00 -3.09440e+00 -2.84979e+00 -3.01025e+00 -3.45282e+00 -3.95619e+00 -4.46252e+00 -4.97550e+00 -5.52743e+00 -5.78846e+00 -5.48473e+00 -4.63692e+00 -3.74843e+00 -3.26183e+00 -3.20711e+00 -3.29745e+00 -3.34682e+00 -3.46619e+00 -3.76712e+00 -4.19360e+00 -4.47339e+00 -4.45336e+00 -4.13554e+00 -3.75024e+00 -3.50284e+00 -3.55528e+00 -3.92517e+00 -4.47707e+00 -4.88972e+00 -4.79358e+00 -4.06139e+00 -2.84654e+00 -1.66160e+00 -1.01660e+00 -9.32720e-01 -1.12078e+00 -1.28079e+00 -1.46958e+00 -1.87516e+00 -2.20161e+00 -2.02802e+00 -1.29258e+00 -5.56830e-01 -5.39630e-01 -1.34869e+00 -2.48399e+00 -3.49976e+00 -4.20151e+00 -4.54122e+00 -4.49762e+00 -4.13219e+00 -3.79286e+00 -4.00158e+00 -5.05601e+00 -6.52863e+00 -7.60113e+00 -7.68607e+00 -6.73005e+00 -5.17789e+00 -3.52313e+00 -2.18497e+00 -1.37291e+00 -1.13155e+00 -1.37026e+00 -1.93036e+00 -2.49371e+00 -2.73711e+00 -2.60132e+00 -2.17144e+00
-1.97898e+00 -2.37480e+00 -2.62234e+00 -2.72786e+00 -2.88155e+00 -3.16026e+00 -3.51525e+00 -3.89059e+00 -4.36637e+00 -4.88973e+00 -5.32304e+00 -5.34490e+00 -4.84053e+00 -4.04110e+00 -3.51099e+00 -3.50318e+00 -3.85567e+00 -4.11352e+00 -4.16180e+00 -4.15914e+00 -4.32396e+00 -4.60340e+00 -4.65941e+00 -4.29025e+00 -3.61980e+00 -2.97455e+00 -2.61245e+00 -2.66722e+00 -3.16004e+00 -3.93456e+00 -4.69818e+00 -5.04347e+00 -4.65505e+00 -3.52170e+00 -2.04821e+00 -7.58232e-01 3.28481e-03 1.93612e-01 -5.77909e-02 -7.53465e-01 -1.70410e+00 -2.27327e+00 -1.92614e+00 -7.07774e-01 5.40783e-01 8.53559e-01 -3.12487e-02 -1.55306e+00 -3.15174e+00 -4.44232e+00 -5.29127e+00 -5.54016e+00 -5.26563e+00 -4.87666e+00 -4.97740e+00 -5.93927e+00 -7.32446e+00 -8.21823e+00 -8.07251e+00 -6.99294e+00 -5.62211e+00 -4.45754e+00 -3.73975e+00 -3.31994e+00 -3.06457e+00 -2.93190e+00 -2.91506e+00 -2.89294e+00 -2.64336e+00 -2.17687e+00 -1.59710e+00
-1.33860e+00 -1.71155e+00 -2.17238e+00 -2.58121e+00 -2.90570e+00 -3.13181e+00 -3.32037e+00 -3.56819e+00 -3.97157e+00 -4.40389e+00 -4.62411e+00 -4.38200e+00 -3.72341e+00 -3.04682e+00 -2.90052e+00 -3.39551e+00 -4.20425e+00 -4.75076e+00 -4.89946e+00 -4.79799e+00 -4.76634e+00 -4.83148e+00 -4.70542e+00 -4.17487e+00 -3.35082e+00 -2.60081e+00 -2.22761e+00 -2.29937e+00 -2.83602e+00 -3.61604e+00 -4.41153e+00 -4.93333e+00 -4.81495e+00 -3.95236e+00 -2.55593e+00 -9.76019e-01 3.56366e-01 1.10581e+00 1.10341e+00 2.94913e-01 -9.38065e-01 -1.77086e+00 -1.50421e+00 -1.80391e-01 1.29882e+00 1.85424e+00 1.09981e+00 -5.30711e-01 -2.51447e+00 -4.30201e+00 -5.56007e+00 -6.00108e+00 -5.76132e+00 -5.36533e+00 -5.52811e+00 -6.58329e+00 -7.97128e+00 -8.69225e+00 -8.26037e+00 -6.99891e+00 -5.71860e+00 -4.97935e+00 -4.79038e+00 -4.69020e+00 -4.40020e+00 -3.88280e+00 -3.31976e+00 -2.78298e+00 -2.17556e+00 -1.50548e+00 -8.65805e-01
