5.18509e-01 5.35575e-01 6.07843e-01 7.90175e-01 8.30160e-01 3.89634e-01 -6.64266e-01 -2.05807e+00 -3.30657e+00 -3.99056e+00 -4.05637e+00 -3.70660e+00 -3.13136e+00 -2.34232e+00 -1.35968e+00 -5.56958e-01 -3.65936e-01 -8.72031e-01 -1.66590e+00 -2.29770e+00 -2.54592e+00 -2.46269e+00 -2.20132e+00 -1.83912e+00 -1.56212e+00 -1.63201e+00 -2.35232e+00 -3.54941e+00 -4.74235e+00 -5.48875e+00 -5.56356e+00 -5.08117e+00 -4.28757e+00 -3.36925e+00 -2.30572e+00 -1.11558e+00 -1.52219e-01 1.03402e-01 -4.98301e-01 -1.44807e+00 -1.93232e+00 -1.38006e+00 5.54481e-02 1.74939e+00 3.15740e+00 4.04285e+00 4.36538e+00 4.12582e+00 3.33985e+00 2.14031e+00 7.83835e-01 -5.83470e-01 -1.88506e+00 -3.07183e+00 -4.01346e+00 -4.62329e+00 -4.91776e+00 -5.00039e+00 -4.95121e+00 -4.63370e+00 -3.99761e+00 -3.07775e+00 -2.07793e+00 -1.26193e+00 -7.78499e-01 -6.85514e-01 -7.94837e-01 -7.71773e-01 -4.56901e-01 4.02678e-02 4.22420e-01
6.41123e-01 7.47277e-01 8.19023e-01 8.83901e-01 7.75686e-01 2.21413e-01 -9.32778e-01 -2.43981e+00 -3.82869e+00 -4.67473e+00 -4.91201e+00 -4.68610e+00 -4.08292e+00 -3.08273e+00 -1.75639e+00 -6.00054e-01 -2.82765e-01 -9.52471e-01 -2.08041e+00 -2.98196e+00 -3.26025e+00 -3.00489e+00 -2.54749e+00 -2.10639e+00 -1.94535e+00 -2.27421e+00 -3.27250e+00 -4.74466e+00 -6.19240e+00 -7.11215e+00 -7.22392e+00 -6.64600e+00 -5.61112e+00 -4.36979e+00 -2.97524e+00 -1.47654e+00 -2.46386e-01 1.85045e-01 -3.88331e-01 -1.41882e+00 -1.94635e+00 -1.31766e+00 1.98870e-01 1.94743e+00 3.41687e+00 4.45316e+00 4.97268e+00 4.86971e+00 4.03043e+00 2.61799e+00 1.03746e+00 -5.14952e-01 -2.00153e+00 -3.42124e+00 -4.60167e+00 -5.36549e+00 -5.70953e+00 -5.77544e+00 -5.71111e+00 -5.33742e+00 -4.51595e+00 -3.28755e+00 -1.95408e+00 -8.58721e-01 -2.65823e-01 -2.32165e-01 -5.01094e-01 -6.49496e-01 -3.91535e-01 1.64458e-01 6.30844e-01
6.89213e-01 8.45262e-01 8.32988e-01 6.66266e-01 3.31082e-01 -3.29423e-01 -1.42394e+00 -2.73276e+00 -3.94807e+00 -4.80515e+00 -5.22824e+00 -5.24343e+00 -4.77592e+00 -3.69950e+00 -2.15636e+00 -7.69998e-01 -3.51514e-01 -1.11013e+00 -2.43103e+00 -3.48316e+00 -3.77275e+00 -3.40750e+00 -2.86974e+00 -2.51661e+00 -2.60260e+00 -3.18170e+00 -4.20607e+00 -5.54504e+00 -6.91730e+00 -7.88027e+00 -8.08879e+00 -7.52131e+00 -6.39996e+00 -5.04777e+00 -3.56291e+00 -1.99082e+00 -6.45215e-01 -4.15349e-02 -4.49843e-01 -1.40702e+00 -1.95218e+00 -1.42711e+00 -5.65620e-02 1.53924e+00 2.91246e+00 4.04675e+00 4.76389e+00 4.81265e+00 4.00897e+00 2.57712e+00 1.04750e+00 -4.07105e-01 -1.90820e+00 -3.55427e+00 -5.06929e+00 -6.06020e+00 -6.40497e+00 -6.34710e+00 -6.13752e+00 -5.63823e+00 -4.61224e+00 -3.06335e+00 -1.39400e+00 -9.16685e-02 4.97559e-01 3.44389e-01 -2.02997e-01 -5.80668e-01 -4.12986e-01 1.93958e-01 7.52958e-01
4.87609e-01 6.71904e-01 5.68230e-01 1.43441e-01 -4.52977e-01 -1.20207e+00 -2.09288e+00 -2.97599e+00 -3.74934e+00 -4.40834e+00 -4.88919e+00 -5.10331e+00 -4.80877e+00 -3.79898e+00 -2.27131e+00 -8.93045e-01 -4.86596e-01 -1.26066e+00 -2.55983e+00 -3.59475e+00 -3.83961e+00 -3.45577e+00 -3.04978e+00 -2.99720e+00 -3.36165e+00 -3.96183e+00 -4.66632e+00 -5.51407e+00 -6.51121e+00 -7.36036e+00 -7.67946e+00 -7.26634e+00 -6.30666e+00 -5.16168e+00 -3.96428e+00 -2.70437e+00 -1.48167e+00 -7.29017e-01 -8.14418e-01 -1.49744e+00 -2.01112e+00 -1.71971e+00 -6.88242e-01 6.54905e-01 1.90515e+00 3.07429e+00 3.88217e+00 4.00092e+00 3.27225e+00 2.02078e+00 7.78980e-01 -3.76795e-01 -1.80770e+00 -3.69413e+00 -5.59159e+00 -6.79609e+00 -7.08973e+00 -6.81328e+00 -6.32785e+00 -5.58412e+00 -4.33847e+00 -2.57602e+00 -7.35299e-01 5.98024e-01 1.05887e+00 6.65862e-01 -1.57902e-01 -7.90389e-01 -7.43130e-01 -1.03776e-01 5.61666e-01
-1.72516e-02 1.85628e-01 5.82543e-02 -5.21192e-01 -1.33950e+00 -2.17195e+00 -2.81980e+00 -3.24373e+00 -3.51650e+00 -3.81342e+00 -4.17285e+00 -4.40922e+00 -4.17565e+00 -3.27468e+00 -1.99062e+00 -9.07723e-01 -6.90611e-01 -1.40940e+00 -2.42164e+00 -3.11317e+00 -3.11354e+00 -2.74025e+00 -2.62090e+00 -2.98596e+00 -3.63945e+00 -4.19289e+00 -4.47833e+00 -4.71461e+00 -5.21110e+00 -5.83175e+00 -6.18394e+00 -5.92783e+00 -5.25417e+00 -4.57872e+00 -4.00383e+00 -3.37656e+00 -2.53704e+00 -1.72572e+00 -1.42830e+00 -1.73232e+00 -2.12187e+00 -1.97305e+00 -1.21531e+00 -1.42032e-01 9.48805e-01 2.00865e+00 2.70592e+00 2.73747e+00 2.05120e+00 1.05437e+00 2.25760e-01 -5.83412e-01 -1.94522e+00 -4.03459e+00 -6.17900e+00 -7.47879e+00 -7.63385e+00 -7.08034e+00 -6.30433e+00 -5.31764e+00 -3.92023e+00 -2.15303e+00 -4.31599e-01 7.03912e-01 9.59425e-01 3.99285e-01 -5.34276e-01 -1.26644e+00 -1.32138e+00 -7.17987e-01 -2.70725e-02
-7.12082e-01 -5.12189e-01 -6.27451e-01 -1.25376e+00 -2.21212e+00 -3.08179e+00 -3.51190e+00 -3.52962e+00 -3.32369e+00 -3.23941e+00 -3.33996e+00 -3.39741e+00 -3.07234e+00 -2.28113e+00 -1.38172e+00 -8.63495e-01 -1.02547e+00 -1.64645e+00 -2.15006e+00 -2.15268e+00 -1.64345e+00 -1.16871e+00 -1.33347e+00 -2.15972e+00 -3.19066e+00 -3.82014e+00 -3.88717e+00 -3.74356e+00 -3.84569e+00 -4.18950e+00 -4.39932e+00 -4.17980e+00 -3.79328e+00 -3.67431e+00 -3.85382e+00 -3.96509e+00 -3.58752e+00 -2.81343e+00 -2.16806e+00 -1.99962e+00 -2.10924e+00 -1.92429e+00 -1.27584e+00 -4.02969e-01 4.03952e-01 1.09819e+00 1.42168e+00 1.20071e+00 5.55138e-01 -1.50668e-01 -6.24842e-01 -1.17870e+00 -2.46995e+00 -4.56496e+00 -6.66668e+00 -7.82705e+00 -7.74649e+00 -6.97220e+00 -6.03286e+00 -4.96219e+00 -3.60560e+00 -2.07602e+00 -7.17547e-01 7.79520e-02 1.67618e-01 -3.87977e-01 -1.21590e+00 -1.88430e+00 -2.01193e+00 -1.55287e+00 -9.28313e-01
-1.40084e+00 -1.20839e+00 -1.26690e+00 -1.88170e+00 -2.91359e+00 -3.79851e+00 -4.07633e+00 -3.74906e+00 -3.10661e+00 -2.65618e+00 -2.41929e+00 -2.16091e+00 -1.69712e+00 -1.09098e+00 -7.36571e-01 -9.14695e-01 -1.52497e+00 -2.05048e+00 -1.96473e+00 -1.16211e+00 -3.68737e-02 6.15859e-01 2.53552e-01 -9.56611e-01 -2.33658e+00 -3.15648e+00 -3.31303e+00 -3.18229e+00 -3.16902e+00 -3.24343e+00 -3.14580e+00 -2.79907e+00 -2.60391e+00 -2.99089e+00 -3.85069e+00 -4.62887e+00 -4.69805e+00 -3.97593e+00 -2.99818e+00 -2.29938e+00 -1.92341e+00 -1.51265e+00 -8.91092e-01 -2.77270e-01 1.12726e-01 2.50264e-01 7.19732e-02 -4.44523e-01 -1.06372e+00 -1.50880e+00 -1.69278e+00 -2.04337e+00 -3.18271e+00 -5.02481e+00 -6.73940e+00 -7.51159e+00 -7.20625e+00 -6.42204e+00 -5.56850e+00 -4.62826e+00 -3.52497e+00 -2.39501e+00 -1.50951e+00 -1.06482e+00 -1.01558e+00 -1.31990e+00 -1.81424e+00 -2.30624e+00 -2.51153e+00 -2.28524e+00 -1.83630e+00
-1.95157e+00 -1.81651e+00 -1.81396e+00 -2.36889e+00 -3.36506e+00 -4.19425e+00 -4.33302e+00 -3.75050e+00 -2.82815e+00 -2.07510e+00 -1.51560e+00 -9.64106e-01 -4.42060e-01 -1.46575e-01 -4.25765e-01 -1.28585e+00 -2.24139e+00 -2.62937e+00 -2.02983e+00 -5.61608e-01 1.00755e+00 1.73578e+00 1.21108e+00 -2.36769e-01 -1.80403e+00 -2.80936e+00 -3.23119e+00 -3.36308e+00 -3.39969e+00 -3.24923e+00 -2.80791e+00 -2.22531e+00 -2.06790e+00 -2.77688e+00 -4.12974e+00 -5.40060e+00 -5.83071e+00 -5.20734e+00 -3.96226e+00 -2.73530e+00 -1.79661e+00 -1.06609e+00 -4.63615e-01 -1.68413e-01 -2.59067e-01 -6.59044e-01 -1.28747e+00 -2.01039e+00 -2.58428e+00 -2.83722e+00 -2.78402e+00 -2.93784e+00 -3.81691e+00 -5.19849e+00 -6.32152e+00 -6.63322e+00 -6.22193e+00 -5.68777e+00 -5.25254e+00 -4.69788e+00 -3.94910e+00 -3.17444e+00 -2.60905e+00 -2.30115e+00 -2.08411e+00 -1.96313e+00 -1.99463e+00 -2.25290e+00 -2.55023e+00 -2.63106e+00 -2.44047e+00
-2.18042e+00 -2.15999e+00 -2.15497e+00 -2.63075e+00 -3.47292e+00 -4.12358e+00 -4.07172e+00 -3.30056e+00 -2.21403e+00 -1.29335e+00 -5.83386e-01 5.02378e-02 4.35313e-01 2.86711e-01 -5.66740e-01 -1.86874e+00 -2.93562e+00 -3.14856e+00 -2.25840e+00 -5.67581e-01 1.00988e+00 1.60049e+00 9.18980e-01 -5.75097e-01 -2.05263e+00 -2.99837e+00 -3.51686e+00 -3.81813e+00 -3.90759e+00 -3.59766e+00 -2.87634e+00 -2.12511e+00 -2.00105e+00 -2.90710e+00 -4.53398e+00 -6.09871e+00 -6.76165e+00 -6.26637e+00 -4.86344e+00 -3.19639e+00 -1.79189e+00 -8.44310e-01 -4.18428e-01 -5.72375e-01 -1.11881e+00 -1.81941e+00 -2.57281e+00 -3.26928e+00 -3.70313e+00 -3.77341e+00 -3.54826e+00 -3.55283e+00 -4.17451e+00 -5.08793e+00 -5.67643e+00 -5.65836e+00 -5.28841e+00 -5.16830e+00 -5.35214e+00 -5.34977e+00 -4.94742e+00 -4.32574e+00 -3.74768e+00 -3.25525e+00 -2.69518e+00 -2.11166e+00 -1.72135e+00 -1.80084e+00 -2.20661e+00 -2.58049e+00 -2.61300e+00
-2.12750e+00 -2.25041e+00 -2.26496e+00 -2.55542e+00 -3.13048e+00 -3.48468e+00 -3.18814e+00 -2.29708e+00 -1.18562e+00 -2.80169e-01 3.71847e-01 8.51782e-01 9.23121e-01 2.74441e-01 -1.03395e+00 -2.50388e+00 -3.45020e+00 -3.45978e+00 -2.55972e+00 -1.15785e+00 -1.72693e-02 2.12079e-01 -5.50265e-01 -1.79863e+00 -2.82192e+00 -3.35225e+00 -3.62914e+00 -3.84695e+00 -3.89316e+00 -3.55452e+00 -2.81902e+00 -2.14793e+00 -2.14469e+00 -3.13188e+00 -4.80665e+00 -6.44465e+00 -7.22892e+00 -6.81770e+00 -5.34354e+00 -3.38636e+00 -1.65221e+00 -6.71332e-01 -6.23942e-01 -1.30113e+00 -2.21571e+00 -2.93726e+00 -3.49020e+00 -3.93599e+00 -4.15019e+00 -4.10217e+00 -3.79942e+00 -3.73406e+00 -4.16599e+00 -4.78084e+00 -5.09746e+00 -5.04390e+00 -4.98884e+00 -5.40561e+00 -6.15617e+00 -6.60140e+00 -6.38869e+00 -5.69096e+00 -4.83516e+00 -3.92740e+00 -2.89447e+00 -1.88062e+00 -1.22090e+00 -1.23937e+00 -1.72684e+00 -2.24265e+00 -2.35288e+00
