-3.58972e-03 -3.98827e-03 -4.00020e-03 -3.70924e-03 -3.54377e-03 -3.95517e-03 -5.28348e-03 -7.37437e-03 -9.67328e-03 -1.13791e-02 -1.18082e-02 -1.07064e-02 -8.41327e-03 -5.47959e-03 -2.67496e-03 -9.08106e-04 -8.11118e-04 -2.09371e-03 -3.64036e-03 -4.56705e-03 -4.61724e-03 -3.77005e-03 -2.19924e-03 -2.27085e-04 1.47254e-03 1.93207e-03 6.03869e-04 -1.95443e-03 -4.31782e-03 -5.29957e-03 -4.79737e-03 -3.57613e-03 -2.77070e-03 -3.08115e-03 -4.02199e-03 -4.59299e-03 -4.40192e-03 -4.00669e-03 -4.12939e-03 -4.61839e-03 -4.54039e-03 -2.96442e-03 -1.24280e-04 2.75629e-03 4.55781e-03 5.00041e-03 4.56626e-03 3.91693e-03 3.27548e-03 2.43575e-03 1.17820e-03 -4.77191e-04 -2.17278e-03 -3.52712e-03 -4.64186e-03 -5.88103e-03 -7.32743e-03 -8.58763e-03 -9.08322e-03 -8.46265e-03 -7.14723e-03 -5.81144e-03 -4.91553e-03 -4.35635e-03 -3.90031e-03 -3.48097e-03 -3.13291e-03 -2.84463e-03 -2.56961e-03 -2.21255e-03 -1.79140e-03
-4.04627e-03 -4.47839e-03 -4.57962e-03 -4.35633e-03 -4.10847e-03 -4.39296e-03 -5.76162e-03 -8.17617e-03 -1.10103e-02 -1.32578e-02 -1.40360e-02 -1.31184e-02 -1.08432e-02 -7.71946e-03 -4.49328e-03 -2.15311e-03 -1.57828e-03 -2.68600e-03 -4.32993e-03 -5.42121e-03 -5.42554e-03 -4.21077e-03 -2.11714e-03 2.67413e-04 2.06846e-03 2.29783e-03 5.74288e-04 -2.47762e-03 -5.39482e-03 -6.80120e-03 -6.37329e-03 -4.93383e-03 -3.79318e-03 -3.89124e-03 -4.80068e-03 -5.30829e-03 -4.84440e-03 -4.09945e-03 -4.02218e-03 -4.50389e-03 -4.40749e-03 -2.65792e-03 3.23331e-04 3.21565e-03 4.92790e-03 5.36170e-03 5.06794e-03 4.55509e-03 3.82355e-03 2.71073e-03 1.14418e-03 -8.11645e-04 -2.90628e-03 -4.71195e-03 -6.11614e-03 -7.21916e-03 -8.11101e-03 -8.66562e-03 -8.68797e-03 -7.94753e-03 -6.75294e-03 -5.66074e-03 -5.05002e-03 -4.73744e-03 -4.43460e-03 -4.05701e-03 -3.68081e-03 -3.30214e-03 -2.79258e-03 -2.10450e-03 -1.40371e-03
-4.22780e-03 -4.76059e-03 -5.10089e-03 -5.16800e-03 -5.04313e-03 -5.24069e-03 -6.43564e-03 -8.71544e-03 -1.14990e-02 -1.38110e-02 -1.47373e-02 -1.40885e-02 -1.21441e-02 -9.31079e-03 -6.15301e-03 -3.58095e-03 -2.53301e-03 -3.19056e-03 -4.62811e-03 -5.75929e-03 -5.83283e-03 -4.56754e-03 -2.45344e-03 -1.53303e-04 1.46109e-03 1.56720e-03 5.91407e-05 -2.58346e-03 -5.34355e-03 -7.00324e-03 -6.97065e-03 -5.81001e-03 -4.82250e-03 -5.05475e-03 -6.10850e-03 -6.64936e-03 -5.92267e-03 -4.58881e-03 -3.84551e-03 -3.85179e-03 -3.52497e-03 -1.81256e-03 9.25749e-04 3.45963e-03 4.89226e-03 5.35751e-03 5.27053e-03 4.88224e-03 4.05555e-03 2.70792e-03 1.02232e-03 -9.37526e-04 -3.22465e-03 -5.55707e-03 -7.45223e-03 -8.51248e-03 -8.70606e-03 -8.33845e-03 -7.72357e-03 -6.82460e-03 -5.76533e-03 -4.84121e-03 -4.32369e-03 -4.09760e-03 -3.93652e-03 -3.75581e-03 -3.55562e-03 -3.21433e-03 -2.52540e-03 -1.49883e-03 -5.36981e-04
-4.54754e-03 -5.23060e-03 -5.83464e-03 -6.20392e-03 -6.28084e-03 -6.43853e-03 -7.34518e-03 -9.18469e-03 -1.14377e-02 -1.32946e-02 -1.39840e-02 -1.33821e-02 -1.17697e-02 -9.48890e-03 -6.86311e-03 -4.56662e-03 -3.40515e-03 -3.66113e-03 -4.73037e-03 -5.76579e-03 -5.93686e-03 -4.91571e-03 -3.26588e-03 -1.56324e-03 -4.05377e-04 -1.91232e-04 -8.26752e-04 -2.19952e-03 -4.02528e-03 -5.54676e-03 -6.05030e-03 -5.64614e-03 -5.35722e-03 -6.20079e-03 -7.79884e-03 -8.71688e-03 -7.93273e-03 -5.92547e-03 -4.12242e-03 -3.12649e-03 -2.24615e-03 -5.95548e-04 1.70337e-03 3.77798e-03 4.97108e-03 5.49220e-03 5.52554e-03 5.04674e-03 4.01831e-03 2.55188e-03 9.90464e-04 -7.20158e-04 -3.05127e-03 -5.92406e-03 -8.42814e-03 -9.64727e-03 -9.45944e-03 -8.45965e-03 -7.37556e-03 -6.26044e-03 -5.07716e-03 -3.97112e-03 -3.22424e-03 -2.88022e-03 -2.79035e-03 -2.84986e-03 -2.95977e-03 -2.89348e-03 -2.23669e-03 -1.01921e-03 1.55298e-04
-5.55248e-03 -6.32683e-03 -6.94851e-03 -7.33854e-03 -7.44717e-03 -7.56727e-03 -8.18961e-03 -9.51120e-03 -1.10590e-02 -1.22039e-02 -1.23483e-02 -1.14962e-02 -1.00160e-02 -8.28575e-03 -6.52757e-03 -5.07107e-03 -4.31581e-03 -4.35437e-03 -4.92374e-03 -5.52667e-03 -5.55405e-03 -4.79180e-03 -3.78657e-03 -2.96136e-03 -2.47549e-03 -2.20118e-03 -1.84057e-03 -1.68291e-03 -2.18441e-03 -3.15459e-03 -3.99652e-03 -4.44144e-03 -5.13411e-03 -6.90243e-03 -9.29939e-03 -1.08471e-02 -1.02544e-02 -7.72549e-03 -4.81398e-03 -2.59354e-03 -9.19668e-04 8.51889e-04 2.80649e-03 4.43213e-03 5.34976e-03 5.77335e-03 5.69526e-03 4.91215e-03 3.57533e-03 2.05432e-03 7.99056e-04 -4.99327e-04 -2.69258e-03 -5.84891e-03 -8.80902e-03 -1.02974e-02 -1.01039e-02 -8.99316e-03 -7.79069e-03 -6.44844e-03 -4.90604e-03 -3.41375e-03 -2.38253e-03 -1.95101e-03 -1.92212e-03 -2.15921e-03 -2.49494e-03 -2.72450e-03 -2.33340e-03 -1.20442e-03 4.29692e-05
-7.41536e-03 -8.14370e-03 -8.39707e-03 -8.37182e-03 -8.27256e-03 -8.30384e-03 -8.73816e-03 -9.58661e-03 -1.04146e-02 -1.07977e-02 -1.03297e-02 -9.11857e-03 -7.68195e-03 -6.51591e-03 -5.81856e-03 -5.57012e-03 -5.53259e-03 -5.43554e-03 -5.27482e-03 -4.99905e-03 -4.41748e-03 -3.56760e-03 -3.05026e-03 -3.12155e-03 -3.53979e-03 -3.60768e-03 -2.86750e-03 -1.76183e-03 -1.15669e-03 -1.37241e-03 -2.11384e-03 -3.06007e-03 -4.53421e-03 -7.06568e-03 -1.01085e-02 -1.21301e-02 -1.17494e-02 -8.97903e-03 -5.27498e-03 -2.04403e-03 3.47043e-04 2.33450e-03 4.08443e-03 5.28002e-03 5.77502e-03 5.79924e-03 5.28327e-03 4.02356e-03 2.42427e-03 1.00565e-03 1.17569e-04 -7.48054e-04 -2.60885e-03 -5.55843e-03 -8.39385e-03 -9.91220e-03 -9.91408e-03 -9.14780e-03 -8.16635e-03 -6.73195e-03 -4.86668e-03 -3.16418e-03 -2.16802e-03 -1.96118e-03 -2.08744e-03 -2.31030e-03 -2.57857e-03 -2.86008e-03 -2.71049e-03 -1.92370e-03 -8.76664e-04
-9.66246e-03 -1.02320e-02 -9.84983e-03 -9.11162e-03 -8.56776e-03 -8.47542e-03 -8.75976e-03 -9.15943e-03 -9.28899e-03 -8.98673e-03 -8.01589e-03 -6.61215e-03 -5.44081e-03 -5.03725e-03 -5.49069e-03 -6.39093e-03 -6.94335e-03 -6.60366e-03 -5.54599e-03 -4.11666e-03 -2.60698e-03 -1.35758e-03 -1.06161e-03 -1.88818e-03 -3.31003e-03 -4.18689e-03 -3.94195e-03 -2.85950e-03 -1.76943e-03 -1.32524e-03 -1.60355e-03 -2.50667e-03 -4.22681e-03 -6.97070e-03 -1.00191e-02 -1.19498e-02 -1.15450e-02 -8.79103e-03 -4.89286e-03 -1.22460e-03 1.58117e-03 3.69426e-03 5.19757e-03 5.86354e-03 5.77752e-03 5.14924e-03 4.01884e-03 2.29881e-03 5.79699e-04 -6.22308e-04 -1.11788e-03 -1.58389e-03 -2.99170e-03 -5.22340e-03 -7.20373e-03 -8.20190e-03 -8.29772e-03 -8.08451e-03 -7.60902e-03 -6.34838e-03 -4.48109e-03 -2.96536e-03 -2.48898e-03 -2.93792e-03 -3.36140e-03 -3.34248e-03 -3.05721e-03 -2.92366e-03 -2.83201e-03 -2.51938e-03 -1.96785e-03
-1.14681e-02 -1.19276e-02 -1.09538e-02 -9.50666e-03 -8.46673e-03 -8.17971e-03 -8.24806e-03 -8.13665e-03 -7.59437e-03 -6.68217e-03 -5.41360e-03 -4.14591e-03 -3.57567e-03 -4.18934e-03 -5.79225e-03 -7.50903e-03 -8.22563e-03 -7.42689e-03 -5.51468e-03 -3.11519e-03 -8.82876e-04 6.29068e-04 7.16354e-04 -6.41475e-04 -2.75919e-03 -4.46214e-03 -5.08459e-03 -4.63373e-03 -3.61625e-03 -2.76849e-03 -2.51513e-03 -3.04426e-03 -4.49825e-03 -6.73812e-03 -9.01216e-03 -1.02235e-02 -9.52983e-03 -7.01845e-03 -3.50266e-03 -5.70043e-05 2.69188e-03 4.63155e-03 5.69378e-03 5.72713e-03 5.01139e-03 3.77629e-03 2.11861e-03 1.48637e-04 -1.50972e-03 -2.42073e-03 -2.52949e-03 -2.64336e-03 -3.56141e-03 -4.85959e-03 -5.61768e-03 -5.72500e-03 -5.71039e-03 -6.07956e-03 -6.32406e-03 -5.55611e-03 -3.99110e-03 -2.92691e-03 -3.21279e-03 -4.42095e-03 -5.07767e-03 -4.55872e-03 -3.32521e-03 -2.38711e-03 -2.15503e-03 -2.34712e-03 -2.45224e-03
-1.22047e-02 -1.26727e-02 -1.13353e-02 -9.46720e-03 -8.14187e-03 -7.62726e-03 -7.36903e-03 -6.68681e-03 -5.43751e-03 -4.00147e-03 -2.65981e-03 -1.85054e-03 -2.17033e-03 -3.91864e-03 -6.50457e-03 -8.62949e-03 -9.12046e-03 -7.77588e-03 -5.29672e-03 -2.51509e-03 -2.23741e-04 1.03607e-03 7.82548e-04 -8.38341e-04 -3.09647e-03 -5.00425e-03 -6.03659e-03 -6.03247e-03 -5.24599e-03 -4.29853e-03 -3.73678e-03 -3.90741e-03 -4.88716e-03 -6.25825e-03 -7.33261e-03 -7.52703e-03 -6.44776e-03 -4.31334e-03 -1.50404e-03 1.32429e-03 3.62790e-03 5.04930e-03 5.41482e-03 4.70511e-03 3.40300e-03 1.88356e-03 1.52537e-04 -1.70191e-03 -3.07656e-03 -3.63300e-03 -3.49101e-03 -3.45514e-03 -4.04545e-03 -4.54557e-03 -4.26082e-03 -3.61500e-03 -3.50032e-03 -4.49061e-03 -5.60263e-03 -5.48948e-03 -4.32866e-03 -3.58771e-03 -4.25452e-03 -5.69066e-03 -6.21303e-03 -5.03325e-03 -2.83104e-03 -1.09719e-03 -6.48095e-04 -1.19042e-03 -1.85709e-03
-1.17355e-02 -1.23507e-02 -1.10559e-02 -9.07888e-03 -7.59937e-03 -6.83824e-03 -6.16654e-03 -4.97823e-03 -3.24695e-03 -1.55561e-03 -3.82319e-04 -1.52486e-04 -1.37166e-03 -4.10993e-03 -7.35336e-03 -9.53070e-03 -9.60583e-03 -7.81573e-03 -5.21147e-03 -2.77213e-03 -1.13476e-03 -5.92382e-04 -1.22748e-03 -2.70908e-03 -4.36527e-03 -5.53311e-03 -6.04446e-03 -5.90499e-03 -5.25675e-03 -4.51710e-03 -4.08550e-03 -4.22357e-03 -4.84389e-03 -5.45136e-03 -5.49492e-03 -4.83669e-03 -3.48776e-03 -1.72997e-03 3.59726e-04 2.55173e-03 4.36549e-03 5.15355e-03 4.67566e-03 3.17512e-03 1.36505e-03 -1.98646e-04 -1.60360e-03 -2.88786e-03 -3.71180e-03 -3.93609e-03 -3.75556e-03 -3.87701e-03 -4.43595e-03 -4.58142e-03 -3.83646e-03 -2.95524e-03 -3.07492e-03 -4.71404e-03 -6.60324e-03 -7.09984e-03 -6.13894e-03 -5.17540e-03 -5.33206e-03 -6.08395e-03 -5.96411e-03 -4.21997e-03 -1.54891e-03 4.95689e-04 1.04897e-03 3.91731e-04 -5.34842e-04
