1.482e-02 1.437e-02 1.346e-02 1.261e-02 1.223e-02 1.145e-02 1.078e-02 1.022e-02 9.678e-03 9.166e-03 8.678e-03 7.986e-03 7.766e-03 7.137e-03 6.785e-03 6.333e-03 5.909e-03 5.509e-03 5.137e-03 4.781e-03 4.449e-03 4.097e-03 3.789e-03 3.433e-03 3.173e-03 2.925e-03 2.609e-03
1.482e-02 1.437e-02 1.346e-02 1.261e-02 1.223e-02 1.145e-02 1.078e-02 1.022e-02 9.678e-03 9.166e-03 8.678e-03 7.986e-03 7.766e-03 7.137e-03 6.785e-03 6.333e-03 5.909e-03 5.509e-03 5.137e-03 4.781e-03 4.449e-03 4.097e-03 3.789e-03 3.433e-03 3.173e-03 2.925e-03 2.609e-03
1.482e-02 1.437e-02 1.346e-02 1.261e-02 1.223e-02 1.145e-02 1.078e-02 1.022e-02 9.678e-03 9.166e-03 8.678e-03 7.986e-03 7.766e-03 7.137e-03 6.785e-03 6.333e-03 5.909e-03 5.509e-03 5.137e-03 4.781e-03 4.449e-03 4.097e-03 3.789e-03 3.433e-03 3.173e-03 2.925e-03 2.609e-03
1.491e-02 1.445e-02 1.349e-02 1.251e-02 1.220e-02 1.160e-02 1.073e-02 1.020e-02 9.674e-03 9.178e-03 8.706e-03 8.034e-03 7.610e-03 7.205e-03 6.821e-03 6.313e-03 5.961e-03 5.505e-03 5.081e-03 4.781e-03 4.441e-03 4.089e-03 3.761e-03 3.457e-03 3.177e-03 2.917e-03 2.625e-03
1.491e-02 1.445e-02 1.349e-02 1.251e-02 1.220e-02 1.160e-02 1.073e-02 1.020e-02 9.674e-03 9.178e-03 8.706e-03 8.034e-03 7.610e-03 7.205e-03 6.821e-03 6.313e-03 5.961e-03 5.505e-03 5.081e-03 4.781e-03 4.441e-03 4.089e-03 3.761e-03 3.457e-03 3.177e-03 2.917e-03 2.625e-03
1.491e-02 1.445e-02 1.349e-02 1.251e-02 1.220e-02 1.160e-02 1.073e-02 1.020e-02 9.674e-03 9.178e-03 8.706e-03 8.034e-03 7.610e-03 7.205e-03 6.821e-03 6.313e-03 5.961e-03 5.505e-03 5.081e-03 4.781e-03 4.441e-03 4.089e-03 3.761e-03 3.457e-03 3.177e-03 2.917e-03 2.625e-03
1.488e-02 1.427e-02 1.346e-02 1.243e-02 1.207e-02 1.135e-02 1.075e-02 1.017e-02 9.718e-03 9.234e-03 8.666e-03 8.010e-03 7.686e-03 7.073e-03 6.781e-03 6.365e-03 5.929e-03 5.509e-03 5.065e-03 4.801e-03 4.389e-03 4.049e-03 3.761e-03 3.451e-03 3.169e-03 2.911e-03 2.628e-03
1.488e-02 1.427e-02 1.346e-02 1.243e-02 1.207e-02 1.135e-02 1.075e-02 1.017e-02 9.718e-03 9.234e-03 8.666e-03 8.010e-03 7.686e-03 7.073e-03 6.781e-03 6.365e-03 5.929e-03 5.509e-03 5.065e-03 4.801e-03 4.389e-03 4.049e-03 3.761e-03 3.451e-03 3.169e-03 2.911e-03 2.628e-03
1.488e-02 1.427e-02 1.346e-02 1.243e-02 1.207e-02 1.135e-02 1.075e-02 1.017e-02 9.718e-03 9.234e-03 8.666e-03 8.010e-03 7.686e-03 7.073e-03 6.781e-03 6.365e-03 5.929e-03 5.509e-03 5.065e-03 4.801e-03 4.389e-03 4.049e-03 3.761e-03 3.451e-03 3.169e-03 2.911e-03 2.628e-03
1.451e-02 1.412e-02 1.335e-02 1.261e-02 1.228e-02 1.160e-02 1.095e-02 1.033e-02 9.746e-03 9.298e-03 8.654e-03 8.050e-03 7.666e-03 7.117e-03 6.805e-03 6.409e-03 5.909e-03 5.553e-03 5.113e-03 4.797e-03 4.405e-03 4.077e-03 3.801e-03 3.477e-03 3.181e-03 2.913e-03 2.629e-03
1.451e-02 1.412e-02 1.335e-02 1.261e-02 1.228e-02 1.160e-02 1.095e-02 1.033e-02 9.746e-03 9.298e-03 8.654e-03 8.050e-03 7.666e-03 7.117e-03 6.805e-03 6.409e-03 5.909e-03 5.553e-03 5.113e-03 4.797e-03 4.405e-03 4.077e-03 3.801e-03 3.477e-03 3.181e-03 2.913e-03 2.629e-03
1.451e-02 1.412e-02 1.335e-02 1.261e-02 1.228e-02 1.160e-02 1.095e-02 1.033e-02 9.746e-03 9.298e-03 8.654e-03 8.050e-03 7.666e-03 7.117e-03 6.805e-03 6.409e-03 5.909e-03 5.553e-03 5.113e-03 4.797e-03 4.405e-03 4.077e-03 3.801e-03 3.477e-03 3.181e-03 2.913e-03 2.629e-03
1.488e-02 1.409e-02 1.330e-02 1.256e-02 1.220e-02 1.150e-02 1.085e-02 1.029e-02 9.802e-03 9.246e-03 8.718e-03 8.050e-03 7.734e-03 7.161e-03 6.781e-03 6.301e-03 5.961e-03 5.533e-03 5.129e-03 4.749e-03 4.393e-03 4.061e-03 3.765e-03 3.469e-03 3.145e-03 2.893e-03 2.628e-03
1.488e-02 1.409e-02 1.330e-02 1.256e-02 1.220e-02 1.150e-02 1.085e-02 1.029e-02 9.802e-03 9.246e-03 8.718e-03 8.050e-03 7.734e-03 7.161e-03 6.781e-03 6.301e-03 5.961e-03 5.533e-03 5.129e-03 4.749e-03 4.393e-03 4.061e-03 3.765e-03 3.469e-03 3.145e-03 2.893e-03 2.628e-03
1.488e-02 1.409e-02 1.330e-02 1.256e-02 1.220e-02 1.150e-02 1.085e-02 1.029e-02 9.802e-03 9.246e-03 8.718e-03 8.050e-03 7.734e-03 7.161e-03 6.781e-03 6.301e-03 5.961e-03 5.533e-03 5.129e-03 4.749e-03 4.393e-03 4.061e-03 3.765e-03 3.469e-03 3.145e-03 2.893e-03 2.628e-03
1.482e-02 1.434e-02 1.346e-02 1.261e-02 1.220e-02 1.143e-02 1.075e-02 1.020e-02 9.654e-03 9.138e-03 8.650e-03 7.958e-03 7.738e-03 7.069e-03 6.753e-03 6.301e-03 5.877e-03 5.481e-03 5.105e-03 4.749e-03 4.417e-03 4.089e-03 3.777e-03 3.421e-03 3.157e-03 2.909e-03 2.649e-03
1.482e-02 1.434e-02 1.346e-02 1.261e-02 1.220e-02 1.143e-02 1.075e-02 1.020e-02 9.654e-03 9.138e-03 8.650e-03 7.958e-03 7.738e-03 7.069e-03 6.753e-03 6.301e-03 5.877e-03 5.481e-03 5.105e-03 4.749e-03 4.417e-03 4.089e-03 3.777e-03 3.421e-03 3.157e-03 2.909e-03 2.649e-03
1.482e-02 1.434e-02 1.346e-02 1.261e-02 1.220e-02 1.143e-02 1.075e-02 1.020e-02 9.654e-03 9.138e-03 8.650e-03 7.958e-03 7.738e-03 7.069e-03 6.753e-03 6.301e-03 5.877e-03 5.481e-03 5.105e-03 4.749e-03 4.417e-03 4.089e-03 3.777e-03 3.421e-03 3.157e-03 2.909e-03 2.649e-03
