8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02
8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02
8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02 8.231e+02
8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02
8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02
8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02 8.257e+02
9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02
9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02
9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02 9.075e+02
8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02
8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02
8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02 8.260e+02
8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02 8.664e+02
