# transmission curves for z = 1 to 11
1.14000e+02 7.28289e-01 5.04614e-01 2.83262e-01 1.12603e-01 2.86133e-02 4.09636e-03 2.84648e-04 7.92744e-06 7.46989e-08 1.80477e-10 8.66148e-14
1.15000e+02 7.26964e-01 5.02677e-01 2.81195e-01 1.11111e-01 2.79711e-02 3.94875e-03 2.67429e-04 7.27252e-06 6.58231e-08 1.50483e-10 6.70529e-14
1.16000e+02 7.25655e-01 5.00768e-01 2.79165e-01 1.09653e-01 2.73491e-02 3.80763e-03 2.52296e-04 6.67529e-06 5.80392e-08 1.25563e-10 5.19467e-14
1.17000e+02 7.24362e-01 4.98887e-01 2.77170e-01 1.08229e-01 2.67463e-02 3.67264e-03 2.38292e-04 6.13030e-06 5.12078e-08 1.04843e-10 4.02716e-14
1.18000e+02 7.23084e-01 4.97032e-01 2.75209e-01 1.06836e-01 2.61621e-02 3.54349e-03 2.25095e-04 5.63267e-06 4.52078e-08 8.75998e-11 3.12411e-14
1.19000e+02 7.21821e-01 4.95204e-01 2.73282e-01 1.05474e-01 2.55956e-02 3.41985e-03 2.12614e-04 5.17800e-06 3.99343e-08 7.32395e-11 2.42507e-14
1.20000e+02 7.20572e-01 4.93402e-01 2.71388e-01 1.04142e-01 2.50462e-02 3.30146e-03 2.01194e-04 4.76232e-06 3.52959e-08 6.12711e-11 1.88357e-14
1.21000e+02 7.19339e-01 4.91624e-01 2.69525e-01 1.02840e-01 2.45132e-02 3.18803e-03 1.90457e-04 4.38206e-06 3.12135e-08 5.12889e-11 1.46381e-14
1.22000e+02 7.18119e-01 4.89871e-01 2.67694e-01 1.01565e-01 2.39959e-02 3.07933e-03 1.79927e-04 4.03401e-06 2.71488e-08 4.29574e-11 1.13820e-14
1.23000e+02 7.16914e-01 4.88143e-01 2.65893e-01 1.00318e-01 2.34938e-02 2.97512e-03 1.70444e-04 3.71525e-06 2.40299e-08 3.59990e-11 8.85464e-15
1.24000e+02 7.15722e-01 4.86438e-01 2.64122e-01 9.90968e-02 2.30063e-02 2.87517e-03 1.61516e-04 3.42316e-06 2.12799e-08 3.01837e-11 6.89178e-15
1.25000e+02 7.14544e-01 4.84756e-01 2.62379e-01 9.79015e-02 2.25328e-02 2.77928e-03 1.53107e-04 3.15536e-06 1.88537e-08 2.53205e-11 5.36645e-15
1.26000e+02 7.13379e-01 4.83096e-01 2.60664e-01 9.67312e-02 2.20728e-02 2.68725e-03 1.45184e-04 2.90970e-06 1.67120e-08 2.12512e-11 4.18048e-15
1.27000e+02 7.12226e-01 4.81459e-01 2.58977e-01 9.55849e-02 2.16257e-02 2.59890e-03 1.37716e-04 2.68424e-06 1.48203e-08 1.78441e-11 3.25790e-15
1.28000e+02 7.11087e-01 4.79843e-01 2.57316e-01 9.44621e-02 2.11912e-02 2.51404e-03 1.30672e-04 2.47721e-06 1.31485e-08 1.49899e-11 2.53986e-15
1.29000e+02 7.09960e-01 4.78249e-01 2.55682e-01 9.33621e-02 2.07688e-02 2.43252e-03 1.23423e-04 2.28701e-06 1.16703e-08 1.25976e-11 1.98076e-15
1.30000e+02 7.08846e-01 4.76675e-01 2.54073e-01 9.22841e-02 2.03580e-02 2.35417e-03 1.17176e-04 2.11219e-06 1.03625e-08 1.05915e-11 1.54523e-15
1.31000e+02 7.07744e-01 4.75122e-01 2.52489e-01 9.12276e-02 1.99584e-02 2.26902e-03 1.11278e-04 1.95143e-06 9.20489e-09 8.90823e-12 1.20583e-15
1.32000e+02 7.06653e-01 4.73589e-01 2.50930e-01 9.01920e-02 1.95696e-02 2.19261e-03 1.05708e-04 1.80354e-06 8.17977e-09 7.49528e-12 9.41233e-16
1.33000e+02 7.05575e-01 4.72076e-01 2.49394e-01 8.91766e-02 1.91912e-02 2.12031e-03 1.00444e-04 1.66742e-06 7.27151e-09 6.30868e-12 7.34883e-16
1.34000e+02 7.04507e-01 4.70582e-01 2.47881e-01 8.81809e-02 1.88229e-02 2.05151e-03 9.54681e-05 1.54208e-06 6.46643e-09 5.31172e-12 5.73904e-16
1.35000e+02 7.03452e-01 4.69107e-01 2.46392e-01 8.72044e-02 1.84642e-02 1.98734e-03 9.07631e-05 1.42662e-06 5.75248e-09 4.47374e-12 4.48282e-16
1.36000e+02 7.02407e-01 4.67650e-01 2.44924e-01 8.62465e-02 1.81150e-02 1.92274e-03 8.63126e-05 1.29770e-06 5.11907e-09 3.76911e-12 3.50223e-16
1.37000e+02 7.01373e-01 4.66212e-01 2.43478e-01 8.53067e-02 1.77748e-02 1.86330e-03 8.21012e-05 1.20109e-06 4.55688e-09 3.17639e-12 2.73660e-16
1.38000e+02 7.00351e-01 4.64792e-01 2.42053e-01 8.43846e-02 1.74434e-02 1.80606e-03 7.81147e-05 1.11201e-06 4.05769e-09 2.67760e-12 2.13866e-16
1.39000e+02 6.99339e-01 4.63389e-01 2.40649e-01 8.34796e-02 1.71204e-02 1.74672e-03 7.43399e-05 1.02982e-06 3.61427e-09 2.25773e-12 1.67159e-16
1.40000e+02 6.98337e-01 4.62003e-01 2.39265e-01 8.25913e-02 1.68057e-02 1.69364e-03 7.07643e-05 9.53979e-07 3.22024e-09 1.90416e-12 1.30666e-16
1.41000e+02 6.97346e-01 4.60634e-01 2.37902e-01 8.17193e-02 1.64988e-02 1.64248e-03 6.73764e-05 8.83961e-07 2.86997e-09 1.60633e-12 1.02149e-16
1.42000e+02 6.96364e-01 4.59282e-01 2.36557e-01 8.08632e-02 1.61995e-02 1.59314e-03 6.41652e-05 8.19297e-07 2.55849e-09 1.35537e-12 7.98622e-17
1.43000e+02 6.95393e-01 4.57947e-01 2.35232e-01 8.00224e-02 1.59077e-02 1.54556e-03 6.11206e-05 7.59559e-07 2.28140e-09 1.14386e-12 6.24410e-17
1.44000e+02 6.94432e-01 4.56627e-01 2.33925e-01 7.91967e-02 1.56230e-02 1.49965e-03 5.82332e-05 7.04352e-07 2.03483e-09 9.65534e-13 4.88219e-17
1.45000e+02 6.93480e-01 4.55323e-01 2.32637e-01 7.83856e-02 1.53453e-02 1.45534e-03 5.54939e-05 6.53316e-07 1.81534e-09 8.15154e-13 3.81741e-17
1.46000e+02 6.92538e-01 4.54035e-01 2.31366e-01 7.75888e-02 1.50742e-02 1.41258e-03 5.28944e-05 6.06120e-07 1.61990e-09 6.88308e-13 2.98486e-17
1.47000e+02 6.91606e-01 4.52761e-01 2.30113e-01 7.68060e-02 1.48097e-02 1.36463e-03 5.04269e-05 5.62462e-07 1.44581e-09 5.81288e-13 2.33386e-17
1.48000e+02 6.90683e-01 4.51503e-01 2.28877e-01 7.60367e-02 1.45514e-02 1.32490e-03 4.80840e-05 5.22065e-07 1.29071e-09 4.90976e-13 1.82479e-17
1.49000e+02 6.89769e-01 4.50260e-01 2.27658e-01 7.52806e-02 1.42993e-02 1.28652e-03 4.58588e-05 4.84673e-07 1.15248e-09 4.14748e-13 1.42670e-17
1.50000e+02 6.88864e-01 4.49031e-01 2.26455e-01 7.45374e-02 1.40530e-02 1.24945e-03 4.37448e-05 4.50054e-07 1.02925e-09 3.50396e-13 1.11539e-17
1.51000e+02 6.87968e-01 4.47816e-01 2.25268e-01 7.38068e-02 1.38125e-02 1.21362e-03 4.17360e-05 4.17992e-07 9.19371e-10 2.96060e-13 8.71939e-18
1.52000e+02 6.87080e-01 4.46616e-01 2.24097e-01 7.30885e-02 1.35775e-02 1.17899e-03 3.91528e-05 3.88291e-07 8.21365e-10 2.50172e-13 6.81567e-18
1.53000e+02 6.86202e-01 4.45429e-01 2.22942e-01 7.23822e-02 1.32864e-02 1.14551e-03 3.73631e-05 3.60769e-07 7.33931e-10 2.11415e-13 5.32705e-18
1.54000e+02 6.85332e-01 4.44255e-01 2.21802e-01 7.16876e-02 1.30415e-02 1.11314e-03 3.56614e-05 3.35260e-07 6.55909e-10 1.78674e-13 4.16307e-18
1.55000e+02 6.84470e-01 4.43096e-01 2.20677e-01 7.10044e-02 1.28150e-02 1.08183e-03 3.40428e-05 3.11611e-07 5.86271e-10 1.51013e-13 3.25300e-18
1.56000e+02 6.83617e-01 4.41949e-01 2.19566e-01 7.03324e-02 1.25915e-02 1.05154e-03 3.25031e-05 2.89681e-07 5.24103e-10 1.27641e-13 2.54151e-18
1.57000e+02 6.82772e-01 4.40815e-01 2.18470e-01 6.96712e-02 1.23700e-02 1.02224e-03 3.10380e-05 2.69339e-07 4.68591e-10 1.07891e-13 1.98532e-18
1.58000e+02 6.81935e-01 4.39694e-01 2.17388e-01 6.90208e-02 1.21658e-02 9.93882e-04 2.96436e-05 2.50466e-07 4.19014e-10 9.11989e-14 1.55059e-18
1.59000e+02 6.81106e-01 4.38585e-01 2.16319e-01 6.83806e-02 1.19484e-02 9.66433e-04 2.83161e-05 2.32953e-07 3.74728e-10 7.70913e-14 1.21083e-18
1.60000e+02 6.80285e-01 4.37489e-01 2.15264e-01 6.77507e-02 1.17532e-02 9.39859e-04 2.70521e-05 2.16698e-07 3.35162e-10 6.51667e-14 9.45335e-19
1.61000e+02 6.79472e-01 4.36405e-01 2.14223e-01 6.71307e-02 1.15623e-02 9.14128e-04 2.58483e-05 2.01606e-07 2.99806e-10 5.50868e-14 7.37900e-19
1.62000e+02 6.78666e-01 4.35333e-01 2.13194e-01 6.65204e-02 1.13754e-02 8.89208e-04 2.47016e-05 1.87593e-07 2.68207e-10 4.65657e-14 5.75856e-19
1.63000e+02 6.77869e-01 4.34273e-01 2.12179e-01 6.59195e-02 1.11657e-02 8.65069e-04 2.36091e-05 1.74578e-07 2.39962e-10 3.93621e-14 4.49294e-19
1.64000e+02 6.77078e-01 4.33224e-01 2.11175e-01 6.53280e-02 1.09870e-02 8.41683e-04 2.25679e-05 1.62487e-07 2.14710e-10 3.32721e-14 3.50463e-19
1.65000e+02 6.76295e-01 4.32187e-01 2.10185e-01 6.47455e-02 1.08120e-02 8.19022e-04 2.15755e-05 1.51253e-07 1.92132e-10 2.81234e-14 2.73302e-19
1.66000e+02 6.75520e-01 4.31161e-01 2.09206e-01 6.41718e-02 1.06408e-02 7.97059e-04 2.06295e-05 1.40814e-07 1.71941e-10 2.37705e-14 2.13074e-19
1.67000e+02 6.74751e-01 4.30146e-01 2.08239e-01 6.36069e-02 1.04731e-02 7.75771e-04 1.97274e-05 1.31111e-07 1.53883e-10 2.00903e-14 1.66072e-19
1.68000e+02 6.73990e-01 4.29143e-01 2.07284e-01 6.30504e-02 1.03089e-02 7.55131e-04 1.88670e-05 1.22090e-07 1.37730e-10 1.69789e-14 1.29407e-19
1.69000e+02 6.73236e-01 4.28150e-01 2.06341e-01 6.25022e-02 1.01481e-02 7.35119e-04 1.80464e-05 1.13703e-07 1.23280e-10 1.43484e-14 1.00806e-19
1.70000e+02 6.72489e-01 4.27167e-01 2.05408e-01 6.19622e-02 9.99059e-03 7.15710e-04 1.72635e-05 1.05903e-07 1.10352e-10 1.21246e-14 7.85043e-20
1.71000e+02 6.71749e-01 4.26196e-01 2.04487e-01 6.14301e-02 9.78871e-03 6.96885e-04 1.65164e-05 9.86489e-08 9.87841e-11 1.02446e-14 6.11201e-20
1.72000e+02 6.71016e-01 4.25234e-01 2.03577e-01 6.09057e-02 9.63792e-03 6.78622e-04 1.58034e-05 9.19005e-08 8.84327e-11 8.65538e-15 4.75725e-20
1.73000e+02 6.70289e-01 4.24283e-01 2.02677e-01 6.03890e-02 9.49017e-03 6.60902e-04 1.51229e-05 8.56219e-08 7.91689e-11 7.31198e-15 3.70169e-20
1.74000e+02 6.69570e-01 4.23342e-01 2.01788e-01 5.98798e-02 9.34537e-03 6.32793e-04 1.44732e-05 7.97796e-08 7.08777e-11 6.17645e-15 2.87956e-20
1.75000e+02 6.68856e-01 4.22411e-01 2.00910e-01 5.93778e-02 9.20346e-03 6.16314e-04 1.38528e-05 7.43424e-08 6.34564e-11 5.21670e-15 2.23929e-20
1.76000e+02 6.68150e-01 4.21489e-01 2.00041e-01 5.88831e-02 9.06435e-03 6.00319e-04 1.32604e-05 6.92816e-08 5.68134e-11 4.40556e-15 1.74088e-20
1.77000e+02 6.67449e-01 4.20578e-01 1.99183e-01 5.83953e-02 8.92797e-03 5.84791e-04 1.26945e-05 6.45704e-08 5.08666e-11 3.72009e-15 1.35300e-20
1.78000e+02 6.66756e-01 4.19676e-01 1.98334e-01 5.79144e-02 8.79426e-03 5.69716e-04 1.21540e-05 6.01842e-08 4.55427e-11 3.14086e-15 1.05122e-20
1.79000e+02 6.66068e-01 4.18783e-01 1.97495e-01 5.74402e-02 8.66314e-03 5.55078e-04 1.16376e-05 5.61001e-08 4.07763e-11 2.65146e-15 8.16456e-21
1.80000e+02 6.65387e-01 4.17899e-01 1.96666e-01 5.69726e-02 8.53456e-03 5.40862e-04 1.11441e-05 5.22968e-08 3.65087e-11 2.23799e-15 6.33901e-21
1.81000e+02 6.64712e-01 4.17025e-01 1.95846e-01 5.65114e-02 8.40844e-03 5.27055e-04 1.06725e-05 4.87545e-08 3.26876e-11 1.88872e-15 4.92005e-21
1.82000e+02 6.64043e-01 4.16160e-01 1.95035e-01 5.60566e-02 8.28473e-03 5.13642e-04 1.02217e-05 4.54550e-08 2.92663e-11 1.59371e-15 3.81744e-21
1.83000e+02 6.63380e-01 4.15304e-01 1.94234e-01 5.54098e-02 8.16336e-03 5.00611e-04 9.79079e-06 4.23814e-08 2.62026e-11 1.34462e-15 2.96093e-21
1.84000e+02 6.62723e-01 4.14457e-01 1.93441e-01 5.48724e-02 8.04429e-03 4.87949e-04 9.37881e-06 3.95178e-08 2.34593e-11 1.13424e-15 2.29581e-21
1.85000e+02 6.62073e-01 4.13618e-01 1.92657e-01 5.43857e-02 7.92745e-03 4.75644e-04 8.98488e-06 3.68496e-08 2.10027e-11 9.56634e-16 1.77947e-21
1.86000e+02 6.61428e-01 4.12788e-01 1.91882e-01 5.39221e-02 7.81279e-03 4.63685e-04 8.60817e-06 3.43633e-08 1.88029e-11 8.06724e-16 1.37876e-21
1.87000e+02 6.60788e-01 4.11966e-01 1.91115e-01 5.34560e-02 7.70025e-03 4.52061e-04 8.24786e-06 3.20463e-08 1.68330e-11 6.80205e-16 1.06790e-21
1.88000e+02 6.60155e-01 4.11153e-01 1.90356e-01 5.29824e-02 7.58979e-03 4.40760e-04 7.90322e-06 2.98868e-08 1.50689e-11 5.73444e-16 8.26823e-22
1.89000e+02 6.59527e-01 4.10348e-01 1.89606e-01 5.25683e-02 7.48136e-03 4.29772e-04 7.57351e-06 2.78740e-08 1.34892e-11 4.83365e-16 6.39830e-22
1.90000e+02 6.58905e-01 4.09552e-01 1.88864e-01 5.20832e-02 7.37490e-03 4.19089e-04 7.25806e-06 2.59977e-08 1.20746e-11 4.07378e-16 4.94934e-22
1.91000e+02 6.58289e-01 4.08763e-01 1.88130e-01 5.16798e-02 7.27038e-03 4.08699e-04 6.95621e-06 2.42486e-08 1.08078e-11 3.43272e-16 3.82703e-22
1.92000e+02 6.57678e-01 4.07983e-01 1.87404e-01 5.12817e-02 7.16774e-03 3.98593e-04 6.66735e-06 2.26178e-08 9.67340e-12 2.89211e-16 2.95804e-22
1.93000e+02 6.57072e-01 4.07210e-01 1.86686e-01 5.08887e-02 7.06695e-03 3.88764e-04 6.39089e-06 2.10974e-08 8.65761e-12 2.43626e-16 2.28546e-22
1.94000e+02 6.56473e-01 4.06446e-01 1.85975e-01 5.05007e-02 6.96795e-03 3.79202e-04 6.12626e-06 1.96797e-08 7.74805e-12 2.05194e-16 1.76510e-22
1.95000e+02 6.55878e-01 4.05689e-01 1.85272e-01 4.99977e-02 6.87072e-03 3.69899e-04 5.87294e-06 1.83577e-08 6.93360e-12 1.72791e-16 1.36266e-22
1.96000e+02 6.55289e-01 4.04939e-01 1.84577e-01 4.96197e-02 6.77520e-03 3.60846e-04 5.63042e-06 1.71249e-08 6.20437e-12 1.45475e-16 1.05154e-22
1.97000e+02 6.54705e-01 4.04197e-01 1.83888e-01 4.92463e-02 6.68136e-03 3.52037e-04 5.39822e-06 1.59752e-08 5.55144e-12 1.22456e-16 8.11112e-23
1.98000e+02 6.54126e-01 4.03463e-01 1.83207e-01 4.88777e-02 6.58916e-03 3.43464e-04 5.17587e-06 1.49029e-08 4.96687e-12 1.03062e-16 6.25394e-23
1.99000e+02 6.53553e-01 4.02736e-01 1.82533e-01 4.85136e-02 6.49857e-03 3.35120e-04 4.96293e-06 1.39028e-08 4.44351e-12 8.67241e-17 4.81993e-23
2.00000e+02 6.52984e-01 4.02016e-01 1.81866e-01 4.81540e-02 6.40954e-03 3.26997e-04 4.75900e-06 1.29700e-08 3.97498e-12 7.29630e-17 3.71314e-23
2.01000e+02 6.52421e-01 4.01304e-01 1.81206e-01 4.77988e-02 6.32205e-03 3.19089e-04 4.56367e-06 1.20998e-08 3.55570e-12 6.13743e-17 2.85925e-23
2.02000e+02 6.51863e-01 4.00598e-01 1.80552e-01 4.74480e-02 6.23606e-03 3.11391e-04 4.37656e-06 1.12881e-08 3.18027e-12 5.16165e-17 2.20075e-23
2.03000e+02 6.51309e-01 3.99900e-01 1.79906e-01 4.71014e-02 6.04724e-03 3.03894e-04 4.19731e-06 1.05309e-08 2.84428e-12 4.34019e-17 1.69316e-23
2.04000e+02 6.50761e-01 3.99209e-01 1.79266e-01 4.67590e-02 5.96495e-03 2.96594e-04 4.02558e-06 9.82454e-09 2.54362e-12 3.64876e-17 1.30206e-23
2.05000e+02 6.50218e-01 3.98524e-01 1.78632e-01 4.64207e-02 5.88406e-03 2.89485e-04 3.86104e-06 9.16553e-09 2.27460e-12 3.06688e-17 1.00085e-23
2.06000e+02 6.49680e-01 3.97847e-01 1.78005e-01 4.58625e-02 5.80452e-03 2.82561e-04 3.70338e-06 8.55071e-09 2.03389e-12 2.57696e-17 7.68964e-24
2.07000e+02 6.49146e-01 3.97176e-01 1.77385e-01 4.55325e-02 5.72633e-03 2.75816e-04 3.55229e-06 7.97709e-09 1.81853e-12 2.16481e-17 5.90534e-24
2.08000e+02 6.48617e-01 3.96512e-01 1.76770e-01 4.52065e-02 5.64944e-03 2.69246e-04 3.40750e-06 7.44190e-09 1.62587e-12 1.81820e-17 4.53298e-24
2.09000e+02 6.48093e-01 3.95854e-01 1.76162e-01 4.48842e-02 5.57383e-03 2.62845e-04 3.26872e-06 6.94255e-09 1.45353e-12 1.52677e-17 3.47792e-24
2.10000e+02 6.47574e-01 3.95203e-01 1.75560e-01 4.45658e-02 5.49947e-03 2.56608e-04 3.13571e-06 6.47664e-09 1.29934e-12 1.28178e-17 2.66717e-24
2.11000e+02 6.47059e-01 3.94559e-01 1.74963e-01 4.42510e-02 5.42634e-03 2.50532e-04 3.00821e-06 6.04191e-09 1.16142e-12 1.07587e-17 2.04445e-24
2.12000e+02 6.46549e-01 3.93921e-01 1.74373e-01 4.39399e-02 5.35441e-03 2.44610e-04 2.88598e-06 5.63628e-09 1.03808e-12 9.02839e-18 1.56638e-24
2.13000e+02 6.46044e-01 3.93289e-01 1.73789e-01 4.36323e-02 5.28365e-03 2.38839e-04 2.76881e-06 5.25779e-09 9.27782e-13 7.57472e-18 1.19952e-24
2.14000e+02 6.45543e-01 3.92664e-01 1.73210e-01 4.33283e-02 5.21404e-03 2.33214e-04 2.65647e-06 4.90462e-09 8.29141e-13 6.35369e-18 9.18140e-25
2.15000e+02 6.45047e-01 3.92045e-01 1.72637e-01 4.30278e-02 5.14555e-03 2.27732e-04 2.54875e-06 4.57508e-09 7.40888e-13 5.32829e-18 7.02424e-25
2.16000e+02 6.44555e-01 3.91431e-01 1.72070e-01 4.27307e-02 5.07818e-03 2.22388e-04 2.44547e-06 4.26758e-09 6.61981e-13 4.46736e-18 5.37128e-25
2.17000e+02 6.44068e-01 3.90825e-01 1.71508e-01 4.24369e-02 5.01188e-03 2.17178e-04 2.34644e-06 3.98065e-09 5.91434e-13 3.74468e-18 4.10528e-25
2.18000e+02 6.43585e-01 3.90224e-01 1.70952e-01 4.21464e-02 4.94663e-03 2.12099e-04 2.25146e-06 3.71291e-09 5.28365e-13 3.13818e-18 3.13612e-25
2.19000e+02 6.43107e-01 3.89629e-01 1.70401e-01 4.18592e-02 4.88243e-03 2.07147e-04 2.16038e-06 3.46308e-09 4.71985e-13 2.62929e-18 2.39457e-25
2.20000e+02 6.42633e-01 3.89040e-01 1.69855e-01 4.15751e-02 4.81924e-03 2.02319e-04 2.07303e-06 3.22996e-09 4.21588e-13 2.20241e-18 1.82744e-25
2.21000e+02 6.42163e-01 3.88456e-01 1.69315e-01 4.12942e-02 4.75705e-03 1.97610e-04 1.98925e-06 3.01243e-09 3.76542e-13 1.84440e-18 1.39394e-25
2.22000e+02 6.41698e-01 3.87879e-01 1.68780e-01 4.10164e-02 4.69583e-03 1.93019e-04 1.90889e-06 2.80946e-09 3.36282e-13 1.54421e-18 1.06273e-25
2.23000e+02 6.41237e-01 3.87308e-01 1.68250e-01 4.07416e-02 4.63557e-03 1.88540e-04 1.83181e-06 2.62018e-09 3.00301e-13 1.29257e-18 8.09759e-26
2.24000e+02 6.40780e-01 3.86742e-01 1.67725e-01 4.04699e-02 4.57625e-03 1.84173e-04 1.75787e-06 2.44347e-09 2.68148e-13 1.08167e-18 6.16424e-26
2.25000e+02 6.40327e-01 3.86181e-01 1.67205e-01 4.02011e-02 4.51785e-03 1.79912e-04 1.68695e-06 2.27861e-09 2.39416e-13 9.04962e-19 4.69005e-26
2.26000e+02 6.39878e-01 3.85627e-01 1.66690e-01 3.99351e-02 4.46035e-03 1.75757e-04 1.61890e-06 2.12483e-09 2.13735e-13 7.56934e-19 3.56654e-26
2.27000e+02 6.39434e-01 3.85078e-01 1.66179e-01 3.96721e-02 4.40373e-03 1.71703e-04 1.55362e-06 1.98140e-09 1.90774e-13 6.32962e-19 2.71075e-26
2.28000e+02 6.38994e-01 3.84534e-01 1.65674e-01 3.94118e-02 4.34797e-03 1.67748e-04 1.49099e-06 1.84761e-09 1.70264e-13 5.29162e-19 2.05940e-26
2.29000e+02 6.38558e-01 3.83996e-01 1.64506e-01 3.91543e-02 4.29307e-03 1.63889e-04 1.43090e-06 1.72282e-09 1.51945e-13 4.42273e-19 1.56351e-26
2.30000e+02 6.38126e-01 3.83463e-01 1.63803e-01 3.88996e-02 4.23900e-03 1.60124e-04 1.37325e-06 1.60643e-09 1.35584e-13 3.69557e-19 1.18639e-26
2.31000e+02 6.37698e-01 3.82935e-01 1.63158e-01 3.86475e-02 4.18575e-03 1.56450e-04 1.31792e-06 1.49788e-09 1.20973e-13 3.08718e-19 8.99773e-27
2.32000e+02 6.37273e-01 3.82413e-01 1.62570e-01 3.83981e-02 4.13330e-03 1.52865e-04 1.26484e-06 1.39664e-09 1.07926e-13 2.57829e-19 6.82057e-27
2.33000e+02 6.36853e-01 3.81896e-01 1.61960e-01 3.81513e-02 4.08164e-03 1.49366e-04 1.21390e-06 1.30220e-09 9.62770e-14 2.15272e-19 5.16762e-27
2.34000e+02 6.36437e-01 3.81385e-01 1.61477e-01 3.79070e-02 4.03074e-03 1.45952e-04 1.16502e-06 1.21412e-09 8.58766e-14 1.79693e-19 3.91330e-27
2.35000e+02 6.36025e-01 3.80878e-01 1.60836e-01 3.76653e-02 3.98061e-03 1.42620e-04 1.11812e-06 1.13199e-09 7.65920e-14 1.49956e-19 2.96195e-27
2.36000e+02 6.35617e-01 3.80377e-01 1.60361e-01 3.74260e-02 3.93122e-03 1.39367e-04 1.07310e-06 1.05540e-09 6.83044e-14 1.25107e-19 2.24075e-27
2.37000e+02 6.35212e-01 3.79880e-01 1.59891e-01 3.71892e-02 3.88256e-03 1.36192e-04 1.02990e-06 9.83976e-10 6.09072e-14 1.04348e-19 1.69431e-27
2.38000e+02 6.34812e-01 3.79389e-01 1.59191e-01 3.69549e-02 3.83461e-03 1.33093e-04 9.88444e-07 9.17358e-10 5.43055e-14 8.70102e-20 1.28047e-27
2.39000e+02 6.34415e-01 3.78903e-01 1.58729e-01 3.67229e-02 3.78737e-03 1.30068e-04 9.48653e-07 8.55200e-10 4.84143e-14 7.25341e-20 9.67229e-28
2.40000e+02 6.34022e-01 3.78421e-01 1.58271e-01 3.64932e-02 3.74081e-03 1.27115e-04 9.10464e-07 7.97239e-10 4.31577e-14 6.04503e-20 7.30245e-28
2.41000e+02 6.33633e-01 3.77945e-01 1.57818e-01 3.62659e-02 3.69494e-03 1.24231e-04 8.73811e-07 7.43194e-10 3.84677e-14 5.03661e-20 5.51045e-28
2.42000e+02 6.33248e-01 3.77473e-01 1.57368e-01 3.60408e-02 3.64972e-03 1.21416e-04 8.38632e-07 6.92799e-10 3.42837e-14 4.19528e-20 4.15610e-28
2.43000e+02 6.32866e-01 3.77006e-01 1.56922e-01 3.58180e-02 3.60517e-03 1.18668e-04 8.04866e-07 6.45810e-10 3.05515e-14 3.49354e-20 3.13302e-28
