-2.23823e+87 -2.72868e+87 -2.96555e+87 -2.80401e+87 -2.18651e+87 -1.18122e+87 -5.96453e+85 8.28919e+86 1.29935e+87 1.37411e+87 1.23031e+87 1.06621e+87 9.06302e+86 6.44021e+86 1.76594e+86 -4.71004e+86 -1.16824e+87 -1.67256e+87 -1.80652e+87 -1.59880e+87 -1.17812e+87 -7.25029e+86 -4.18462e+86 -3.29581e+86 -3.48253e+86 -3.32853e+86 -1.29272e+86 3.38403e+86 1.05844e+87 1.97308e+87 3.02642e+87 4.14839e+87 5.13590e+87 5.84570e+87 6.12029e+87 5.93950e+87 5.52375e+87 5.13251e+87 4.98469e+87 5.24760e+87 5.86473e+87 6.66441e+87 7.50778e+87 8.38575e+87 9.43130e+87 1.07493e+88 1.23350e+88 1.40266e+88 1.55607e+88 1.67314e+88 1.74497e+88 1.76505e+88 1.73553e+88 1.66850e+88 1.58395e+88 1.50039e+88 1.42634e+88 1.35059e+88 1.25716e+88 1.13364e+88 9.77160e+87 7.97359e+87 6.11089e+87 4.35398e+87 2.84894e+87 1.63247e+87 6.83078e+86 -1.91328e+85 -5.25173e+86 -8.84626e+86 -1.14553e+87 -1.34075e+87 -1.47477e+87 -1.46463e+87 -1.20856e+87 -6.82443e+86 -2.70554e+85 4.55990e+86 4.48471e+86 -9.99819e+85 -1.01546e+87 -1.91560e+87 -2.41570e+87 -2.43861e+87 -2.14481e+87 -1.78777e+87 -1.56158e+87 -1.45318e+87 -1.33544e+87 -1.17425e+87 -1.03076e+87 -9.94606e+86 -1.06389e+87 -1.13745e+87 -1.07542e+87 -8.12301e+86 -4.20059e+86 3.27848e+85 5.01436e+86 9.38382e+86 1.28405e+87 1.40116e+87 1.21433e+87 7.66756e+86 2.29377e+86 -2.04287e+86 -4.93495e+86 -7.62877e+86 -1.18460e+87 -1.79289e+87 -2.46528e+87 -2.93461e+87 -3.02912e+87 -2.79238e+87 -2.41189e+87 -2.08460e+87 -1.88476e+87 -1.75798e+87 -1.61627e+87 -1.43651e+87 -1.29536e+87 -1.31840e+87 -1.54513e+87 -1.91768e+87 -2.21485e+87 -2.27755e+87 -2.09595e+87 -1.78520e+87 -1.55714e+87 -1.53593e+87 -1.67748e+87 -1.86233e+87 -1.89612e+87 -1.71963e+87 -1.43242e+87 -1.19892e+87 -1.10589e+87 -1.10639e+87 -1.05517e+87 -8.33180e+86 -4.43811e+86 -1.96124e+85 2.72831e+86
-2.40629e+87 -2.88956e+87 -3.13955e+87 -3.02840e+87 -2.44128e+87 -1.40171e+87 -1.64307e+86 8.82514e+86 1.49680e+87 1.63995e+87 1.47116e+87 1.22285e+87 1.01845e+87 7.76436e+86 3.83214e+86 -1.73542e+86 -8.57549e+86 -1.45977e+87 -1.79580e+87 -1.79012e+87 -1.46496e+87 -9.95488e+86 -5.95348e+86 -3.92763e+86 -3.36858e+86 -3.15888e+86 -1.34977e+86 3.27186e+86 1.09313e+87 2.11440e+87 3.33350e+87 4.64060e+87 5.77548e+87 6.54940e+87 6.78245e+87 6.49494e+87 5.93457e+87 5.43228e+87 5.26968e+87 5.60022e+87 6.34889e+87 7.29736e+87 8.26414e+87 9.24480e+87 1.04039e+88 1.18850e+88 1.36643e+88 1.55481e+88 1.72510e+88 1.85330e+88 1.93089e+88 1.95434e+88 1.92938e+88 1.87465e+88 1.81279e+88 1.75685e+88 1.70443e+88 1.63240e+88 1.51919e+88 1.35435e+88 1.14622e+88 9.19704e+87 6.96716e+87 4.96336e+87 3.25470e+87 1.83585e+87 6.60074e+86 -2.70648e+86 -9.34671e+86 -1.37834e+87 -1.67274e+87 -1.88371e+87 -2.05400e+87 -2.09355e+87 -1.85272e+87 -1.27215e+87 -5.23963e+86 5.61860e+85 1.02452e+86 -4.85620e+86 -1.49672e+87 -2.49764e+87 -3.05189e+87 -3.07169e+87 -2.71842e+87 -2.29378e+87 -2.00630e+87 -1.82189e+87 -1.62746e+87 -1.38208e+87 -1.16754e+87 -1.08795e+87 -1.12152e+87 -1.14228e+87 -9.90602e+86 -5.79372e+86 -6.44340e+84 5.97451e+86 1.13001e+87 1.52203e+87 1.71834e+87 1.63017e+87 1.24862e+87 6.37260e+86 1.15373e+85 -4.14548e+86 -6.34561e+86 -8.43491e+86 -1.26213e+87 -1.96160e+87 -2.81200e+87 -3.48745e+87 -3.72524e+87 -3.53228e+87 -3.11675e+87 -2.71149e+87 -2.45231e+87 -2.31106e+87 -2.15573e+87 -1.92101e+87 -1.69735e+87 -1.65675e+87 -1.89925e+87 -2.38771e+87 -2.88403e+87 -3.11144e+87 -2.96834e+87 -2.56626e+87 -2.16124e+87 -1.96205e+87 -1.99089e+87 -2.12706e+87 -2.15307e+87 -1.98530e+87 -1.72495e+87 -1.53588e+87 -1.48299e+87 -1.50346e+87 -1.42712e+87 -1.14114e+87 -6.53989e+86 -1.46153e+86 1.89613e+86
-2.19982e+87 -2.61127e+87 -2.89755e+87 -2.94616e+87 -2.57803e+87 -1.71562e+87 -5.29477e+86 6.01772e+86 1.37521e+87 1.65211e+87 1.52373e+87 1.25325e+87 1.03550e+87 8.70492e+86 6.72211e+86 3.21584e+86 -2.54881e+86 -9.23149e+86 -1.49772e+87 -1.77916e+87 -1.67094e+87 -1.26638e+87 -7.90244e+86 -4.46759e+86 -2.54050e+86 -1.30746e+86 1.03148e+86 5.81591e+86 1.32725e+87 2.31358e+87 3.50059e+87 4.76737e+87 5.85160e+87 6.53313e+87 6.68322e+87 6.33455e+87 5.73681e+87 5.25540e+87 5.18269e+87 5.64740e+87 6.51737e+87 7.54906e+87 8.53396e+87 9.45440e+87 1.05157e+88 1.18797e+88 1.35484e+88 1.53430e+88 1.69604e+88 1.81706e+88 1.89006e+88 1.91515e+88 1.90483e+88 1.88046e+88 1.86273e+88 1.85718e+88 1.84630e+88 1.79429e+88 1.67399e+88 1.47995e+88 1.23597e+88 9.79594e+87 7.42025e+87 5.35215e+87 3.56911e+87 2.00928e+87 6.30509e+86 -5.06521e+86 -1.30372e+87 -1.77768e+87 -2.01825e+87 -2.19135e+87 -2.39811e+87 -2.55161e+87 -2.45539e+87 -2.00105e+87 -1.31956e+87 -7.19279e+86 -5.96524e+86 -1.08088e+87 -1.99857e+87 -2.93876e+87 -3.46766e+87 -3.48281e+87 -3.15428e+87 -2.75373e+87 -2.46269e+87 -2.24306e+87 -1.96705e+87 -1.62129e+87 -1.30114e+87 -1.12687e+87 -1.06827e+87 -1.00028e+87 -7.38293e+86 -2.01258e+86 4.92340e+86 1.16302e+87 1.64398e+87 1.87320e+87 1.81464e+87 1.48389e+87 9.54948e+86 3.08459e+86 -2.66518e+86 -6.05120e+86 -7.63929e+86 -9.58355e+86 -1.42269e+87 -2.23637e+87 -3.22779e+87 -4.05375e+87 -4.41505e+87 -4.24258e+87 -3.75381e+87 -3.24646e+87 -2.90767e+87 -2.74702e+87 -2.60067e+87 -2.35290e+87 -2.05974e+87 -1.91837e+87 -2.11434e+87 -2.66718e+87 -3.32758e+87 -3.74972e+87 -3.73837e+87 -3.32098e+87 -2.75942e+87 -2.34434e+87 -2.18087e+87 -2.19269e+87 -2.18465e+87 -2.05225e+87 -1.87297e+87 -1.76951e+87 -1.78871e+87 -1.83690e+87 -1.74704e+87 -1.41224e+87 -8.79675e+86 -3.42728e+86 1.05093e+85
-1.71939e+87 -2.05030e+87 -2.42812e+87 -2.73523e+87 -2.71086e+87 -2.15750e+87 -1.13192e+87 3.22013e+85 9.74827e+86 1.41757e+87 1.38823e+87 1.15217e+87 9.45352e+86 8.90386e+86 9.03668e+86 7.74667e+86 3.41776e+86 -3.78821e+86 -1.17766e+87 -1.74807e+87 -1.86291e+87 -1.53042e+87 -1.01226e+87 -5.27714e+86 -1.42119e+86 1.87466e+86 5.79500e+86 1.12250e+87 1.83934e+87 2.68662e+87 3.66545e+87 4.69466e+87 5.53824e+87 6.02702e+87 6.06797e+87 5.70417e+87 5.19937e+87 4.85881e+87 4.94609e+87 5.53303e+87 6.44947e+87 7.45138e+87 8.31485e+87 9.04117e+87 9.83707e+87 1.08714e+88 1.21914e+88 1.36564e+88 1.49745e+88 1.59490e+88 1.65239e+88 1.67544e+88 1.68205e+88 1.69221e+88 1.72409e+88 1.77479e+88 1.81286e+88 1.79137e+88 1.67946e+88 1.47901e+88 1.22514e+88 9.67706e+87 7.40127e+87 5.46041e+87 3.74333e+87 2.11962e+87 5.79361e+86 -7.14861e+86 -1.58248e+87 -2.00548e+87 -2.11493e+87 -2.18090e+87 -2.39514e+87 -2.68967e+87 -2.85258e+87 -2.68199e+87 -2.20632e+87 -1.66015e+87 -1.43162e+87 -1.68582e+87 -2.34352e+87 -3.07477e+87 -3.50582e+87 -3.56364e+87 -3.35949e+87 -3.07504e+87 -2.85802e+87 -2.64635e+87 -2.30533e+87 -1.84963e+87 -1.40659e+87 -1.09972e+87 -9.34082e+86 -7.88655e+86 -4.71338e+86 9.84561e+85 7.94835e+86 1.41150e+87 1.74550e+87 1.73193e+87 1.41833e+87 9.18227e+86 3.79810e+86 -1.20695e+86 -5.10785e+86 -7.20789e+86 -8.64910e+86 -1.13471e+87 -1.72673e+87 -2.64398e+87 -3.69503e+87 -4.56610e+87 -4.94399e+87 -4.72505e+87 -4.11145e+87 -3.45236e+87 -2.98834e+87 -2.79805e+87 -2.72030e+87 -2.56134e+87 -2.28606e+87 -2.06738e+87 -2.15535e+87 -2.66942e+87 -3.39725e+87 -3.98634e+87 -4.15544e+87 -3.83323e+87 -3.20450e+87 -2.59371e+87 -2.21072e+87 -2.05151e+87 -1.97679e+87 -1.88438e+87 -1.80018e+87 -1.80750e+87 -1.90728e+87 -1.99122e+87 -1.88981e+87 -1.54028e+87 -1.02266e+87 -5.09990e+86 -1.79468e+86
-1.19570e+87 -1.49550e+87 -2.00248e+87 -2.57918e+87 -2.88504e+87 -2.62197e+87 -1.77260e+87 -6.14328e+86 4.38669e+86 1.03415e+87 1.12127e+87 9.38039e+86 7.73336e+86 8.10872e+86 9.60719e+86 9.82284e+86 6.14669e+86 -1.72998e+86 -1.13089e+87 -1.88787e+87 -2.13234e+87 -1.86059e+87 -1.32062e+87 -7.15811e+86 -1.37795e+86 4.40307e+86 1.07559e+87 1.77319e+87 2.51166e+87 3.20813e+87 3.91062e+87 4.60268e+87 5.14301e+87 5.42477e+87 5.37506e+87 5.06347e+87 4.70870e+87 4.54675e+87 4.74581e+87 5.32703e+87 6.15074e+87 6.98462e+87 7.65629e+87 8.16027e+87 8.67450e+87 9.34565e+87 1.02541e+88 1.13145e+88 1.22551e+88 1.29222e+88 1.32884e+88 1.34566e+88 1.36187e+88 1.39770e+88 1.46739e+88 1.56058e+88 1.63792e+88 1.64471e+88 1.55159e+88 1.36604e+88 1.13096e+88 8.99969e+87 7.02179e+87 5.35212e+87 3.79333e+87 2.17131e+87 5.29069e+86 -8.57676e+86 -1.74448e+87 -2.08468e+87 -2.04792e+87 -1.99074e+87 -2.16228e+87 -2.56536e+87 -2.98923e+87 -3.14168e+87 -2.92441e+87 -2.48145e+87 -2.12448e+87 -2.07294e+87 -2.37699e+87 -2.83071e+87 -3.17269e+87 -3.32678e+87 -3.31930e+87 -3.22817e+87 -3.12550e+87 -2.93706e+87 -2.56608e+87 -2.03757e+87 -1.46902e+87 -1.01889e+87 -7.40399e+86 -5.60683e+86 -3.03988e+86 1.31145e+86 6.74019e+86 1.11257e+87 1.25072e+87 1.02625e+87 5.54243e+86 3.36902e+85 -3.47166e+86 -5.59877e+86 -6.72215e+86 -7.46739e+86 -9.28413e+86 -1.35069e+87 -2.08410e+87 -3.05735e+87 -4.07638e+87 -4.86600e+87 -5.14953e+87 -4.81946e+87 -4.05847e+87 -3.20321e+87 -2.58066e+87 -2.36171e+87 -2.41869e+87 -2.48266e+87 -2.37268e+87 -2.17388e+87 -2.13153e+87 -2.46713e+87 -3.11077e+87 -3.77941e+87 -4.13296e+87 -3.97133e+87 -3.39266e+87 -2.68373e+87 -2.11772e+87 -1.77973e+87 -1.62186e+87 -1.55059e+87 -1.55281e+87 -1.65774e+87 -1.82137e+87 -1.89816e+87 -1.78471e+87 -1.45644e+87 -9.98047e+86 -5.60849e+86 -2.94343e+86
-8.53180e+86 -1.18086e+87 -1.77778e+87 -2.49972e+87 -2.97912e+87 -2.88670e+87 -2.16280e+87 -1.06212e+87 -1.16122e+85 6.36843e+86 7.94939e+86 6.66143e+86 5.43258e+86 6.26810e+86 8.30757e+86 8.60185e+86 4.35555e+86 -4.24421e+86 -1.45202e+87 -2.22805e+87 -2.47380e+87 -2.22906e+87 -1.70344e+87 -1.07860e+87 -3.95419e+86 3.79278e+86 1.27531e+87 2.18955e+87 3.00067e+87 3.60828e+87 4.09024e+87 4.50640e+87 4.82397e+87 4.97703e+87 4.90589e+87 4.68872e+87 4.45420e+87 4.37074e+87 4.52341e+87 4.93011e+87 5.48698e+87 6.05836e+87 6.53625e+87 6.89689e+87 7.25169e+87 7.70929e+87 8.31930e+87 9.02806e+87 9.63726e+87 1.00258e+88 1.02047e+88 1.02830e+88 1.04729e+88 1.09447e+88 1.18020e+88 1.29079e+88 1.38541e+88 1.41167e+88 1.34043e+88 1.18476e+88 9.88055e+87 7.99416e+87 6.41790e+87 5.08102e+87 3.71158e+87 2.13682e+87 4.68757e+86 -9.51471e+86 -1.84455e+87 -2.13606e+87 -2.03117e+87 -1.89825e+87 -2.02069e+87 -2.45154e+87 -3.00970e+87 -3.38270e+87 -3.37732e+87 -3.03236e+87 -2.54703e+87 -2.19842e+87 -2.14026e+87 -2.33546e+87 -2.62217e+87 -2.90612e+87 -3.11999e+87 -3.22031e+87 -3.21664e+87 -3.04247e+87 -2.66111e+87 -2.09123e+87 -1.43495e+87 -8.62565e+86 -4.78711e+86 -3.05105e+86 -2.23749e+86 -6.20957e+85 1.82680e+86 3.58699e+86 3.00873e+86 -4.84465e+85 -5.49962e+86 -9.60751e+86 -1.06527e+87 -9.36001e+86 -7.51214e+86 -6.99415e+86 -9.37416e+86 -1.48601e+87 -2.28779e+87 -3.21786e+87 -4.09115e+87 -4.70567e+87 -4.86041e+87 -4.44602e+87 -3.56982e+87 -2.53752e+87 -1.77648e+87 -1.54201e+87 -1.76739e+87 -2.13452e+87 -2.33727e+87 -2.28483e+87 -2.13879e+87 -2.21133e+87 -2.63298e+87 -3.24620e+87 -3.72589e+87 -3.76214e+87 -3.33526e+87 -2.63447e+87 -1.95963e+87 -1.50548e+87 -1.28210e+87 -1.22167e+87 -1.27757e+87 -1.43759e+87 -1.60602e+87 -1.64859e+87 -1.51365e+87 -1.22424e+87 -8.57406e+86 -5.29176e+86 -3.32571e+86
-8.25843e+86 -1.19261e+87 -1.76874e+87 -2.40341e+87 -2.80021e+87 -2.67825e+87 -2.00276e+87 -1.03719e+87 -1.33291e+86 4.12848e+86 5.46117e+86 4.31513e+86 3.45883e+86 4.52437e+86 6.16762e+86 5.39138e+86 -1.01103e+84 -9.16576e+86 -1.91833e+87 -2.58442e+87 -2.73339e+87 -2.49290e+87 -2.06503e+87 -1.55761e+87 -9.28410e+86 -8.35142e+85 9.69812e+86 2.04077e+87 2.94856e+87 3.56112e+87 3.95980e+87 4.26278e+87 4.50336e+87 4.65887e+87 4.64860e+87 4.50285e+87 4.29772e+87 4.13011e+87 4.06490e+87 4.14519e+87 4.34340e+87 4.65081e+87 5.01662e+87 5.38861e+87 5.78610e+87 6.23407e+87 6.70785e+87 7.20302e+87 7.58863e+87 7.78768e+87 7.83966e+87 7.87061e+87 8.07362e+87 8.57051e+87 9.42233e+87 1.04542e+88 1.13269e+88 1.16288e+88 1.11110e+88 9.88823e+87 8.35684e+87 6.92484e+87 5.74970e+87 4.69012e+87 3.48623e+87 2.00994e+87 4.07296e+86 -9.84057e+86 -1.88084e+87 -2.22038e+87 -2.21228e+87 -2.11848e+87 -2.20209e+87 -2.55523e+87 -3.07128e+87 -3.49277e+87 -3.58517e+87 -3.30106e+87 -2.73696e+87 -2.15965e+87 -1.82086e+87 -1.81747e+87 -2.07873e+87 -2.48854e+87 -2.86386e+87 -3.08158e+87 -3.11941e+87 -2.94402e+87 -2.55426e+87 -1.98245e+87 -1.28449e+87 -6.09567e+86 -1.43874e+86 -1.30298e+85 -1.59408e+86 -3.58632e+86 -4.92037e+86 -5.91321e+86 -8.07393e+86 -1.18321e+87 -1.59126e+87 -1.80233e+87 -1.63811e+87 -1.22260e+87 -8.13468e+86 -6.59011e+86 -8.92066e+86 -1.45064e+87 -2.18850e+87 -2.95813e+87 -3.61266e+87 -4.03778e+87 -4.12352e+87 -3.73671e+87 -2.87148e+87 -1.77958e+87 -9.17721e+86 -6.36610e+86 -9.82163e+86 -1.64683e+87 -2.20192e+87 -2.35748e+87 -2.17692e+87 -2.00718e+87 -2.13846e+87 -2.58654e+87 -3.11067e+87 -3.32986e+87 -3.09692e+87 -2.50046e+87 -1.83877e+87 -1.35728e+87 -1.11779e+87 -1.08221e+87 -1.16790e+87 -1.31692e+87 -1.41575e+87 -1.38164e+87 -1.23114e+87 -1.00201e+87 -7.49772e+86 -5.30564e+86 -3.83278e+86
-1.07302e+87 -1.42118e+87 -1.81075e+87 -2.12933e+87 -2.21816e+87 -1.92194e+87 -1.28128e+87 -5.22486e+86 8.86863e+85 3.76041e+86 3.68099e+86 2.34200e+86 2.06341e+86 3.31119e+86 4.30225e+86 2.38143e+86 -3.93793e+86 -1.30770e+87 -2.16851e+87 -2.64448e+87 -2.68199e+87 -2.48396e+87 -2.24970e+87 -1.98912e+87 -1.55846e+87 -8.03049e+86 2.47934e+86 1.35923e+87 2.30071e+87 2.93538e+87 3.36025e+87 3.72841e+87 4.04577e+87 4.29895e+87 4.36862e+87 4.20777e+87 3.89597e+87 3.49725e+87 3.12304e+87 2.85743e+87 2.76035e+87 2.92126e+87 3.29620e+87 3.80403e+87 4.36951e+87 4.90620e+87 5.36130e+87 5.74776e+87 6.01341e+87 6.13228e+87 6.15840e+87 6.21994e+87 6.48966e+87 7.02107e+87 7.77286e+87 8.60579e+87 9.27376e+87 9.49984e+87 9.11490e+87 8.21198e+87 7.07193e+87 6.00504e+87 5.09963e+87 4.20933e+87 3.13376e+87 1.79337e+87 3.68303e+86 -8.79506e+86 -1.77587e+87 -2.28344e+87 -2.53202e+87 -2.63231e+87 -2.73266e+87 -2.95649e+87 -3.29232e+87 -3.60787e+87 -3.68614e+87 -3.42783e+87 -2.83811e+87 -2.14152e+87 -1.63715e+87 -1.50305e+87 -1.74232e+87 -2.20275e+87 -2.63072e+87 -2.86529e+87 -2.88803e+87 -2.70409e+87 -2.32239e+87 -1.76914e+87 -1.05720e+87 -2.99255e+86 2.29504e+86 3.12577e+86 -3.83961e+85 -5.73149e+86 -1.05973e+87 -1.40076e+87 -1.70955e+87 -2.02921e+87 -2.27284e+87 -2.30822e+87 -1.97253e+87 -1.41626e+87 -9.16433e+86 -6.85332e+86 -8.22811e+86 -1.25067e+87 -1.79879e+87 -2.31920e+87 -2.75368e+87 -3.07471e+87 -3.19633e+87 -2.96594e+87 -2.27540e+87 -1.27725e+87 -3.88352e+86 -3.54913e+85 -4.00149e+86 -1.22447e+87 -2.00941e+87 -2.35789e+87 -2.23095e+87 -1.89713e+87 -1.76031e+87 -2.01476e+87 -2.49452e+87 -2.82788e+87 -2.77348e+87 -2.35314e+87 -1.79624e+87 -1.36542e+87 -1.17232e+87 -1.20142e+87 -1.30627e+87 -1.38405e+87 -1.34334e+87 -1.21635e+87 -1.06051e+87 -9.31394e+86 -8.30477e+86 -7.15729e+86 -5.76018e+86
-1.44749e+87 -1.67404e+87 -1.72580e+87 -1.59060e+87 -1.27910e+87 -7.72009e+86 -2.09975e+86 2.46527e+86 4.65057e+86 4.23031e+86 2.19511e+86 4.82137e+85 7.70846e+85 2.41394e+86 3.43298e+86 1.05779e+86 -5.35056e+86 -1.33830e+87 -1.98164e+87 -2.25474e+87 -2.22247e+87 -2.12106e+87 -2.12027e+87 -2.15542e+87 -1.98527e+87 -1.44884e+87 -5.62692e+86 4.24532e+86 1.27222e+87 1.89314e+87 2.38483e+87 2.89250e+87 3.36507e+87 3.73117e+87 3.81039e+87 3.51912e+87 2.98619e+87 2.32889e+87 1.71638e+87 1.27659e+87 1.08709e+87 1.25610e+87 1.73081e+87 2.39654e+87 3.09626e+87 3.68514e+87 4.12424e+87 4.44720e+87 4.64856e+87 4.76640e+87 4.86966e+87 5.07057e+87 5.47547e+87 6.05652e+87 6.71448e+87 7.31890e+87 7.74819e+87 7.84345e+87 7.52648e+87 6.86351e+87 6.02026e+87 5.17846e+87 4.39577e+87 3.58079e+87 2.62669e+87 1.51742e+87 4.08962e+86 -5.85318e+86 -1.43586e+87 -2.15049e+87 -2.75617e+87 -3.18507e+87 -3.39327e+87 -3.50477e+87 -3.62292e+87 -3.76075e+87 -3.80132e+87 -3.58128e+87 -3.03328e+87 -2.32699e+87 -1.74343e+87 -1.49037e+87 -1.64996e+87 -2.03524e+87 -2.40106e+87 -2.56635e+87 -2.54451e+87 -2.37177e+87 -2.04045e+87 -1.53314e+87 -8.09037e+86 -5.13690e+84 5.79920e+86 6.42699e+86 1.60753e+86 -5.99742e+86 -1.33705e+87 -1.84837e+87 -2.17958e+87 -2.40066e+87 -2.51285e+87 -2.44507e+87 -2.07677e+87 -1.55606e+87 -1.08475e+87 -8.09972e+86 -8.13521e+86 -1.01878e+87 -1.28493e+87 -1.54319e+87 -1.81928e+87 -2.10762e+87 -2.35045e+87 -2.37544e+87 -1.96833e+87 -1.18028e+87 -3.84337e+86 2.68633e+85 -2.28176e+86 -1.00014e+87 -1.83899e+87 -2.29862e+87 -2.22486e+87 -1.82684e+87 -1.52074e+87 -1.60087e+87 -1.98426e+87 -2.36853e+87 -2.47434e+87 -2.23883e+87 -1.82890e+87 -1.52119e+87 -1.43059e+87 -1.51506e+87 -1.60321e+87 -1.57943e+87 -1.39770e+87 -1.17806e+87 -1.05547e+87 -1.07885e+87 -1.16729e+87 -1.15286e+87 -9.82503e+86
-1.75368e+87 -1.76298e+87 -1.42262e+87 -8.43602e+86 -1.99770e+86 4.12134e+86 8.13004e+86 9.20433e+86 7.46007e+86 3.65333e+86 -2.81287e+85 -2.35829e+86 -1.51614e+86 8.47597e+85 2.40364e+86 5.56105e+85 -4.62860e+86 -1.05972e+87 -1.45407e+87 -1.55045e+87 -1.48367e+87 -1.48576e+87 -1.68322e+87 -1.93244e+87 -1.97398e+87 -1.68973e+87 -1.07981e+87 -3.67221e+86 2.59892e+86 7.89130e+86 1.32253e+87 1.95243e+87 2.56891e+87 3.00141e+87 3.00058e+87 2.49682e+87 1.70913e+87 8.71583e+86 1.89377e+86 -1.88221e+86 -2.44674e+86 3.96032e+85 6.07937e+86 1.32506e+87 2.03430e+87 2.57342e+87 2.94903e+87 3.21639e+87 3.39279e+87 3.55469e+87 3.79484e+87 4.18149e+87 4.73123e+87 5.35661e+87 5.93167e+87 6.32267e+87 6.50920e+87 6.45163e+87 6.13132e+87 5.60874e+87 4.94535e+87 4.20781e+87 3.46726e+87 2.71391e+87 1.92410e+87 1.15567e+87 4.62380e+86 -1.72427e+86 -8.80266e+86 -1.72934e+87 -2.67493e+87 -3.44141e+87 -3.83239e+87 -3.93379e+87 -3.90589e+87 -3.91368e+87 -3.94304e+87 -3.80573e+87 -3.37720e+87 -2.74324e+87 -2.13170e+87 -1.77392e+87 -1.74460e+87 -1.91416e+87 -2.08949e+87 -2.14173e+87 -2.09647e+87 -1.98393e+87 -1.76766e+87 -1.33385e+87 -6.24287e+86 1.90568e+86 8.19202e+86 9.12337e+86 3.94366e+86 -4.50378e+86 -1.28465e+87 -1.85351e+87 -2.15867e+87 -2.29370e+87 -2.33228e+87 -2.27092e+87 -2.02752e+87 -1.69026e+87 -1.32944e+87 -1.03972e+87 -8.86814e+86 -8.39693e+86 -8.46789e+86 -9.16193e+86 -1.08195e+87 -1.36516e+87 -1.72978e+87 -1.97047e+87 -1.86202e+87 -1.38193e+87 -7.91921e+86 -4.03086e+86 -5.23908e+86 -1.12127e+87 -1.83645e+87 -2.25107e+87 -2.17895e+87 -1.75785e+87 -1.36924e+87 -1.32521e+87 -1.62325e+87 -2.04288e+87 -2.30032e+87 -2.23987e+87 -1.98330e+87 -1.78104e+87 -1.75634e+87 -1.85910e+87 -1.92949e+87 -1.80850e+87 -1.49726e+87 -1.23553e+87 -1.20794e+87 -1.43491e+87 -1.71302e+87 -1.78483e+87 -1.55599e+87
